cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ANI1|SEQ00170	86845242	VBIBifAni240121_0170	SEQ00170	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
ANI2|SEQ00169	86848595	VBIBifAni235968_0169	SEQ00169	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
ANI3|SEQ00172	42762612	VBIBifAni108068_0172	SEQ00172	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE1|SEQ00556	268603072	VBIBifBre340958_0556	SEQ00556	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE2|SEQ00653	268607238	VBIBifBre337368_0653	SEQ00653	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE3|SEQ01219	54194174	VBIBifBre167886_1219	SEQ01219	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE4|SEQ00593	268611261	VBIBifBre327712_0593	SEQ00593	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE5|SEQ00612	268615346	VBIBifBre336369_0613	SEQ00612	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE6|SEQ01144	177655500	VBIBifBre268992_1144	SEQ01144	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000056	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE7|SEQ00606	268619646	VBIBifBre340732_0606	SEQ00606	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE8|SEQ00628	268623799	VBIBifBre176493_0628	SEQ00628	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
BRE9|SEQ00675	58445421	VBIBifBre30019_0675	SEQ00675	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
DEN1|SEQ00719	43462744	VBIBifDen165269_0720	SEQ00719	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
DEN1|SEQ01358	43459845	VBIBifDen165269_1359	SEQ01358	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
DEN2|SEQ00036	42108353	VBIBifDen39005_0036	SEQ00036	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000001	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
DEN2|SEQ00286	42108893	VBIBifDen39005_0286	SEQ00286	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
INF1|SEQ00571	46885088	VBIBifLon182273_0571	SEQ00571	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	NA	Galactoside O-acetyltransferase (EC 2.3.1.18)	2.3.1.18	Galactoside O-acetyltransferase	ec	clust_1356
