cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ00490	27187247	VBIBifAdo136061_0490	SEQ00490	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BIF1|SEQ00192	86882895	VBIBifBif87902_0192	SEQ00192	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BRE1|SEQ01733	268605523	VBIBifBre340958_1734	SEQ01733	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BRE2|SEQ01837	268609707	VBIBifBre337368_1837	SEQ01837	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BRE3|SEQ01801	54195384	VBIBifBre167886_1801	SEQ01801	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BRE4|SEQ01773	268613720	VBIBifBre327712_1773	SEQ01773	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BRE5|SEQ01898	268618024	VBIBifBre336369_1899	SEQ01898	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BRE6|SEQ01213	177655646	VBIBifBre268992_1213	SEQ01213	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000059	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BRE7|SEQ01832	268622195	VBIBifBre340732_1832	SEQ01832	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
BRE8|SEQ01788	268626220	VBIBifBre176493_1788	SEQ01788	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	Dihydroorotate dehydrogenase (EC 1.3.3.1)	1.3.3.1	Transferred entry: 1.3.98.1	ec	clust_1461
