cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ00928	27188166	VBIBifAdo136061_0928	SEQ00928	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
ANI1|SEQ00679	86846307	VBIBifAni240121_0679	SEQ00679	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
ANI2|SEQ00679	86849660	VBIBifAni235968_0679	SEQ00679	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
ANI3|SEQ00681	42763672	VBIBifAni108068_0681	SEQ00681	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
BIF1|SEQ00652	86883841	VBIBifBif87902_0652	SEQ00652	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
BRE1|SEQ01303	268604623	VBIBifBre340958_1304	SEQ01303	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
BRE2|SEQ01394	268608780	VBIBifBre337368_1394	SEQ01394	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
BRE3|SEQ00518	54192711	VBIBifBre167886_0518	SEQ00518	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
BRE4|SEQ01340	268612812	VBIBifBre327712_1340	SEQ01340	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
BRE5|SEQ01468	268617125	VBIBifBre336369_1469	SEQ01468	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases.	ec	clust_1287
