cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
BIF1|SEQ00580	86883696	VBIBifBif87902_0580	SEQ00580	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE1|SEQ01188	268604385	VBIBifBre340958_1188	SEQ01188	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE2|SEQ01276	268608535	VBIBifBre337368_1276	SEQ01276	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE3|SEQ00636	54192955	VBIBifBre167886_0636	SEQ00636	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE4|SEQ01220	268612564	VBIBifBre327712_1220	SEQ01220	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE5|SEQ01342	268616865	VBIBifBre336369_1343	SEQ01342	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE6|SEQ01903	177657119	VBIBifBre268992_1903	SEQ01903	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000086	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE7|SEQ01228	268620940	VBIBifBre340732_1228	SEQ01228	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE8|SEQ01257	268625108	VBIBifBre176493_1257	SEQ01257	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
BRE9|SEQ01313	58446750	VBIBifBre30019_1313	SEQ01313	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
INF1|SEQ01298	46886600	VBIBifLon182273_1298	SEQ01298	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
LON1|SEQ00234	21117505	VBIBifLon107831_0234	SEQ00234	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
LON2|SEQ00275	42580053	VBIBifLon171405_0276	SEQ00275	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
LON3|SEQ01963	42767118	VBIBifLon156230_1966	SEQ01963	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
LON4|SEQ01274	46890892	VBIBifLon48544_1274	SEQ01274	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
THE1|SEQ01302	124735830	VBIBifThe274299_1302	SEQ01302	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Quinolinate synthetase (EC 2.5.1.72)	2.5.1.72	Quinolinate synthase	ec	clust_1604
