cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ01474	27189306	VBIBifAdo136061_1474	SEQ01474	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264458	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
ANI1|SEQ01440	86847891	VBIBifAni240121_1440	SEQ01440	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
ANI2|SEQ01439	86851242	VBIBifAni235968_1439	SEQ01439	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
ANI3|SEQ01449	42765262	VBIBifAni108068_1449	SEQ01449	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BIF1|SEQ01644	86885907	VBIBifBif87902_1644	SEQ01644	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE1|SEQ00252	268602442	VBIBifBre340958_0252	SEQ00252	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE2|SEQ00284	268606480	VBIBifBre337368_0284	SEQ00284	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE3|SEQ00303	54192267	VBIBifBre167886_0303	SEQ00303	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE4|SEQ00268	268610589	VBIBifBre327712_0268	SEQ00268	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE5|SEQ00290	268614684	VBIBifBre336369_0291	SEQ00290	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE6|SEQ00360	177653842	VBIBifBre268992_0360	SEQ00360	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000018	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE7|SEQ00280	268618972	VBIBifBre340732_0280	SEQ00280	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE8|SEQ00306	268623137	VBIBifBre176493_0306	SEQ00306	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
BRE9|SEQ00318	58444681	VBIBifBre30019_0318	SEQ00318	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
DEN1|SEQ02161	43463311	VBIBifDen165269_2163	SEQ02161	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405228	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
DEN2|SEQ00976	42110305	VBIBifDen39005_0976	SEQ00976	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000016	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV01|SEQ00872	85495913	VBIGarVag247323_0872	SEQ00872	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV02|SEQ01187	85499251	VBIGarVag242669_1187	SEQ01187	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV03|SEQ00285	85499953	VBIGarVag247424_0285	SEQ00285	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV04|SEQ00065	85479978	VBIGarVag246433_0065	SEQ00065	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV05|SEQ00386	52546497	VBIGarVag174900_0386	SEQ00386	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV06|SEQ00613	85490007	VBIGarVag244004_0613	SEQ00613	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000017	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV07|SEQ01154	85494009	VBIGarVag249177_1154	SEQ01154	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV08|SEQ01160	85476769	VBIGarVag251521_1160	SEQ01160	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV09|SEQ01192	55261613	VBIGarVag169280_1192	SEQ01192	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV10|SEQ00175	32146366	VBIGarVag136958_0175	SEQ00175	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV11|SEQ01165	52550739	VBIGarVag171052_1165	SEQ01165	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000067	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV12|SEQ00713	37854125	VBIGarVag144721_0713	SEQ00713	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV13|SEQ01060	85488137	VBIGarVag244533_1060	SEQ01060	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
GV14|SEQ00166	85502166	VBIGarVag244375_0166	SEQ00166	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	NA	Endonuclease III (EC 4.2.99.18)	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	ec	clust_0351
