cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ00452	27187167	VBIBifAdo136061_0452	SEQ00452	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
ANI1|SEQ00219	86845342	VBIBifAni240121_0219	SEQ00219	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
ANI2|SEQ00218	86848695	VBIBifAni235968_0218	SEQ00218	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
ANI3|SEQ00220	42762710	VBIBifAni108068_0220	SEQ00220	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BIF1|SEQ01725	86886073	VBIBifBif87902_1725	SEQ01725	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE1|SEQ00161	268602248	VBIBifBre340958_0161	SEQ00161	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE2|SEQ00160	268606219	VBIBifBre337368_0160	SEQ00160	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE3|SEQ00180	54192008	VBIBifBre167886_0180	SEQ00180	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE4|SEQ00181	268610403	VBIBifBre327712_0181	SEQ00181	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE5|SEQ00175	268614441	VBIBifBre336369_0175	SEQ00175	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE6|SEQ01978	177657271	VBIBifBre268992_1978	SEQ01978	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000087	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE7|SEQ00154	268618707	VBIBifBre340732_0154	SEQ00154	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE8|SEQ00182	268622876	VBIBifBre176493_0182	SEQ00182	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
BRE9|SEQ00188	58444408	VBIBifBre30019_0188	SEQ00188	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
DEN1|SEQ00465	43462222	VBIBifDen165269_0466	SEQ00465	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
DEN2|SEQ01301	42110986	VBIBifDen39005_1302	SEQ01301	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000026	PATRIC	CDS	NA	2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	ec	clust_1180
