cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ01156	27188647	VBIBifAdo136061_1156	SEQ01156	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264455	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
ANI1|SEQ00817	86846595	VBIBifAni240121_0817	SEQ00817	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
ANI2|SEQ00816	86849946	VBIBifAni235968_0816	SEQ00816	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
ANI3|SEQ00819	42763960	VBIBifAni108068_0819	SEQ00819	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BIF1|SEQ00928	86884408	VBIBifBif87902_0928	SEQ00928	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE1|SEQ00958	268603913	VBIBifBre340958_0958	SEQ00958	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE2|SEQ01052	268608075	VBIBifBre337368_1052	SEQ01052	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE3|SEQ00828	54193354	VBIBifBre167886_0828	SEQ00828	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE4|SEQ01001	268612108	VBIBifBre327712_1001	SEQ01001	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE5|SEQ01105	268616378	VBIBifBre336369_1106	SEQ01105	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE6|SEQ01707	177656713	VBIBifBre268992_1707	SEQ01707	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000078	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE7|SEQ01002	268620476	VBIBifBre340732_1002	SEQ01002	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE8|SEQ01022	268624624	VBIBifBre176493_1022	SEQ01022	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
BRE9|SEQ01087	58446286	VBIBifBre30019_1087	SEQ01087	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
DEN1|SEQ01510	43460156	VBIBifDen165269_1511	SEQ01510	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
DEN2|SEQ00129	42108565	VBIBifDen39005_0129	SEQ00129	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
GV01|SEQ00449	85495041	VBIGarVag247323_0449	SEQ00449	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
GV02|SEQ00917	85498679	VBIGarVag242669_0917	SEQ00917	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	3.1.22.4	Crossover junction endodeoxyribonuclease	ec	clust_0123
