cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
ADO1|SEQ00005	27186199	VBIBifAdo136061_0005	SEQ00005	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264421	PATRIC	CDS	NA	Porphobilinogen synthase (EC 4.2.1.24)	4.2.1.24	Porphobilinogen synthase	860	Porphyrin and chlorophyll metabolism	path	NA
ADO1|SEQ00006	27186201	VBIBifAdo136061_0006	SEQ00006	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264421	PATRIC	CDS	NA	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	1.1.1.25	Shikimate dehydrogenase	400	Phenylalanine, tyrosine and tryptophan biosynthesis	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	960	Tropane, piperidine and pyridine alkaloid biosynthesis	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	401	Novobiocin biosynthesis	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	350	Tyrosine metabolism	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	400	Phenylalanine, tyrosine and tryptophan biosynthesis	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	270	Cysteine and methionine metabolism	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	950	Isoquinoline alkaloid biosynthesis	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	360	Phenylalanine metabolism	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	710	Carbon fixation in photosynthetic organisms	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	250	Alanine, aspartate and glutamate metabolism	path	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	330	Arginine and proline metabolism	path	NA
ADO1|SEQ00077	27186353	VBIBifAdo136061_0077	SEQ00077	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	680	Methane metabolism	path	NA
ADO1|SEQ00077	27186353	VBIBifAdo136061_0077	SEQ00077	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	710	Carbon fixation in photosynthetic organisms	path	NA
ADO1|SEQ00077	27186353	VBIBifAdo136061_0077	SEQ00077	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	620	Pyruvate metabolism	path	NA
ADO1|SEQ00077	27186353	VBIBifAdo136061_0077	SEQ00077	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	20	Citrate cycle (TCA cycle)	path	NA
ADO1|SEQ00077	27186353	VBIBifAdo136061_0077	SEQ00077	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	630	Glyoxylate and dicarboxylate metabolism	path	NA
ADO1|SEQ00077	27186353	VBIBifAdo136061_0077	SEQ00077	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	720	Reductive carboxylate cycle (CO2 fixation)	path	NA
ADO1|SEQ00081	27186363	VBIBifAdo136061_0081	SEQ00081	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264425	PATRIC	CDS	NA	CTP synthase (EC 6.3.4.2)	6.3.4.2	CTP synthase	240	Pyrimidine metabolism	path	NA
ADO1|SEQ00089	27186383	VBIBifAdo136061_0089	SEQ00089	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264429	PATRIC	CDS	NA	Methylglutaconyl-CoA hydratase (EC 4.2.1.18)	4.2.1.18	Methylglutaconyl-CoA hydratase	280	Valine, leucine and isoleucine degradation	path	NA
ADO1|SEQ00097	27186403	VBIBifAdo136061_0097	SEQ00097	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264433	PATRIC	CDS	NA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	51	Fructose and mannose metabolism	path	NA
ADO1|SEQ00097	27186403	VBIBifAdo136061_0097	SEQ00097	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264433	PATRIC	CDS	NA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	30	Pentose phosphate pathway	path	NA
ADO1|SEQ00097	27186403	VBIBifAdo136061_0097	SEQ00097	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264433	PATRIC	CDS	NA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	680	Methane metabolism	path	NA
ADO1|SEQ00097	27186403	VBIBifAdo136061_0097	SEQ00097	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264433	PATRIC	CDS	NA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	10	Glycolysis / Gluconeogenesis	path	NA
ADO1|SEQ00097	27186403	VBIBifAdo136061_0097	SEQ00097	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264433	PATRIC	CDS	NA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	52	Galactose metabolism	path	NA
