cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00003	VBIGarVag247323_0003	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494098	3307	4506	+	1200		FIG00672189: hypothetical protein	GV01	clust_0761
GV01|SEQ00007	VBIGarVag247323_0007	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494106	9437	10318	+	882		Manganese ABC transporter, inner membrane permease protein SitD	GV01	clust_0760
GV01|SEQ00010	VBIGarVag247323_0010	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494112	11030	11911	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV01	clust_0879
GV01|SEQ00011	VBIGarVag247323_0011	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494114	12212	13207	+	996	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	GV01	clust_0863
GV01|SEQ00014	VBIGarVag247323_0014	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494120	15590	16972	+	1383		Homoserine dehydrogenase (EC 1.1.1.3)	GV01	clust_0759
GV01|SEQ00016	VBIGarVag247323_0016	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494124	18179	18526	+	348		hypothetical protein	GV01	clust_1360
GV01|SEQ00020	VBIGarVag247323_0020	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494132	22639	22926	+	288		hypothetical protein	GV01	clust_1208
GV01|SEQ00023	VBIGarVag247323_0023	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494138	24480	27896	+	3417		Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	GV01	clust_0937
GV01|SEQ00024	VBIGarVag247323_0024	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494140	28075	28383	+	309	rplU	LSU ribosomal protein L21p	GV01	clust_0758
GV01|SEQ00025	VBIGarVag247323_0025	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494142	28417	28668	+	252	rpmA	LSU ribosomal protein L27p	GV01	clust_0904
GV01|SEQ00026	VBIGarVag247323_0026	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494144	28763	30427	+	1665	obgE	COG0536: GTP-binding protein Obg	GV01	clust_0835
GV01|SEQ00028	VBIGarVag247323_0028	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494148	31754	33037	+	1284		Aspartate aminotransferase (EC 2.6.1.1)	GV01	clust_0916
GV01|SEQ00030	VBIGarVag247323_0030	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494154	33579	34418	+	840		Transcription antitermination protein NusG	GV01	clust_0757
GV01|SEQ00032	VBIGarVag247323_0032	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494158	36081	36734	-	654		Substrate-specific component BioY of biotin ECF transporter	GV01	clust_0756
GV01|SEQ00036	VBIGarVag247323_0036	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494166	50542	51060	+	519		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV01	clust_0755
GV01|SEQ00037	VBIGarVag247323_0037	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494170	51366	53444	+	2079		FIG00672237: hypothetical protein	GV01	clust_0945
GV01|SEQ00040	VBIGarVag247323_0040	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494176	56034	57068	-	1035		dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	GV01	clust_0877
GV01|SEQ00054	VBIGarVag247323_0054	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494206	72688	73365	+	678		tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)	GV01	clust_0753
