cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV28|SEQ00043	VBIGarVag271349_0043	Gardnerella vaginalis JCP8066	ATJL01000006	PATRIC	CDS	183986736	13593	14249	+	657		Type II restriction enzyme NlaIV (EC 3.1.21.4)	GV28	NA
GV28|SEQ00046	VBIGarVag271349_0046	Gardnerella vaginalis JCP8066	ATJL01000006	PATRIC	CDS	183986742	17864	18541	-	678		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV28	NA
GV28|SEQ00049	VBIGarVag271349_0049	Gardnerella vaginalis JCP8066	ATJL01000007	PATRIC	CDS	183986749	2032	2628	-	597		Macrolide-efflux protein	GV28	NA
GV28|SEQ00099	VBIGarVag271349_0099	Gardnerella vaginalis JCP8066	ATJL01000010	PATRIC	CDS	183986852	2433	4292	-	1860		hypothetical protein	GV28	NA
GV28|SEQ00102	VBIGarVag271349_0102	Gardnerella vaginalis JCP8066	ATJL01000011	PATRIC	CDS	183986859	115	1431	-	1317		hypothetical protein	GV28	NA
GV28|SEQ00324	VBIGarVag271349_0324	Gardnerella vaginalis JCP8066	ATJL01000017	PATRIC	CDS	183987315	111772	111888	-	117		hypothetical protein	GV28	NA
GV28|SEQ00328	VBIGarVag271349_0328	Gardnerella vaginalis JCP8066	ATJL01000017	PATRIC	CDS	183987323	114228	114476	+	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV28	NA
GV28|SEQ00376	VBIGarVag271349_0376	Gardnerella vaginalis JCP8066	ATJL01000020	PATRIC	CDS	183987430	24945	25067	-	123		hypothetical protein	GV28	NA
GV28|SEQ00378	VBIGarVag271349_0378	Gardnerella vaginalis JCP8066	ATJL01000021	PATRIC	CDS	183987435	1418	1531	+	114		hypothetical protein	GV28	NA
GV28|SEQ00479	VBIGarVag271349_0479	Gardnerella vaginalis JCP8066	ATJL01000027	PATRIC	CDS	183987653	5747	6265	-	519		DUF1706 domain-containing protein	GV28	NA
GV28|SEQ00515	VBIGarVag271349_0515	Gardnerella vaginalis JCP8066	ATJL01000032	PATRIC	CDS	183987734	9926	10060	+	135		hypothetical protein	GV28	NA
GV28|SEQ00531	VBIGarVag271349_0531	Gardnerella vaginalis JCP8066	ATJL01000035	PATRIC	CDS	183987769	5598	5981	+	384		hypothetical protein	GV28	NA
GV28|SEQ00536	VBIGarVag271349_0536	Gardnerella vaginalis JCP8066	ATJL01000037	PATRIC	CDS	183987781	4142	4261	+	120		hypothetical protein	GV28	NA
GV28|SEQ00583	VBIGarVag271349_0583	Gardnerella vaginalis JCP8066	ATJL01000041	PATRIC	CDS	183987887	18668	18808	+	141		hypothetical protein	GV28	NA
GV28|SEQ00643	VBIGarVag271349_0643	Gardnerella vaginalis JCP8066	ATJL01000043	PATRIC	CDS	183988013	6294	6419	-	126		hypothetical protein	GV28	NA
GV28|SEQ00654	VBIGarVag271349_0654	Gardnerella vaginalis JCP8066	ATJL01000048	PATRIC	CDS	183988040	91	576	+	486		Pullulanase (EC 3.2.1.41)	GV28	NA
GV28|SEQ00669	VBIGarVag271349_0669	Gardnerella vaginalis JCP8066	ATJL01000050	PATRIC	CDS	183988074	64	180	-	117		hypothetical protein	GV28	NA
GV28|SEQ00671	VBIGarVag271349_0671	Gardnerella vaginalis JCP8066	ATJL01000050	PATRIC	CDS	183988078	487	624	-	138		hypothetical protein	GV28	NA
GV28|SEQ00719	VBIGarVag271349_0719	Gardnerella vaginalis JCP8066	ATJL01000064	PATRIC	CDS	183988192	502	624	-	123		hypothetical protein	GV28	NA
GV28|SEQ00862	VBIGarVag271349_0862	Gardnerella vaginalis JCP8066	ATJL01000074	PATRIC	CDS	183988494	95	787	-	693		hypothetical protein	GV28	NA
GV28|SEQ00877	VBIGarVag271349_0877	Gardnerella vaginalis JCP8066	ATJL01000080	PATRIC	CDS	183988530	237	365	+	129		hypothetical protein	GV28	NA
GV28|SEQ00899	VBIGarVag271349_0899	Gardnerella vaginalis JCP8066	ATJL01000082	PATRIC	CDS	183988582	23957	24073	+	117		hypothetical protein	GV28	NA
GV28|SEQ00915	VBIGarVag271349_0915	Gardnerella vaginalis JCP8066	ATJL01000083	PATRIC	CDS	183988617	13954	14109	-	156		hypothetical protein	GV28	NA
GV28|SEQ00933	VBIGarVag271349_0933	Gardnerella vaginalis JCP8066	ATJL01000086	PATRIC	CDS	183988656	4035	4166	-	132		Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	GV28	NA
GV28|SEQ00975	VBIGarVag271349_0975	Gardnerella vaginalis JCP8066	ATJL01000104	PATRIC	CDS	183988764	10	177	-	168		hypothetical protein	GV28	NA
GV28|SEQ01012	VBIGarVag271349_1012	Gardnerella vaginalis JCP8066	ATJL01000119	PATRIC	CDS	183988853	619	1638	-	1020		hypothetical protein	GV28	NA
GV28|SEQ01068	VBIGarVag271349_1068	Gardnerella vaginalis JCP8066	ATJL01000135	PATRIC	CDS	183988987	261	386	+	126		hypothetical protein	GV28	NA
GV28|SEQ01108	VBIGarVag271349_1108	Gardnerella vaginalis JCP8066	ATJL01000158	PATRIC	CDS	183989096	507	635	-	129		hypothetical protein	GV28	NA
GV28|SEQ01119	VBIGarVag271349_1119	Gardnerella vaginalis JCP8066	ATJL01000164	PATRIC	CDS	183989124	579	707	+	129		hypothetical protein	GV28	NA
GV28|SEQ01130	VBIGarVag271349_1130	Gardnerella vaginalis JCP8066	ATJL01000172	PATRIC	CDS	183989156	136	393	-	258		hypothetical protein	GV28	NA
GV28|SEQ01204	VBIGarVag271349_1204	Gardnerella vaginalis JCP8066	ATJL01000191	PATRIC	CDS	183989329	484	642	-	159		hypothetical protein	GV28	NA
