cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV03|SEQ00003	VBIGarVag247424_0003	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	85499367	1921	2796	+	876		hypothetical protein	GV03	NA
GV03|SEQ00058	VBIGarVag247424_0058	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	85499481	93701	93814	-	114		hypothetical protein	GV03	NA
GV03|SEQ00071	VBIGarVag247424_0071	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	85499509	106872	107042	+	171		hypothetical protein	GV03	NA
GV03|SEQ00154	VBIGarVag247424_0154	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499684	89331	89447	-	117		hypothetical protein	GV03	NA
GV03|SEQ00178	VBIGarVag247424_0178	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499737	123088	124461	-	1374		FIG01120691: hypothetical protein	GV03	NA
GV03|SEQ00179	VBIGarVag247424_0179	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499739	124464	125315	-	852		hypothetical protein	GV03	NA
GV03|SEQ00380	VBIGarVag247424_0380	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85500163	337214	337339	-	126		hypothetical protein	GV03	NA
GV03|SEQ00468	VBIGarVag247424_0468	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500343	3160	3276	-	117		hypothetical protein	GV03	NA
GV03|SEQ00494	VBIGarVag247424_0494	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500395	48323	48442	+	120		hypothetical protein	GV03	NA
GV03|SEQ00497	VBIGarVag247424_0497	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500401	51338	51457	+	120		hypothetical protein	GV03	NA
GV03|SEQ00501	VBIGarVag247424_0501	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500409	53717	53830	+	114		hypothetical protein	GV03	NA
GV03|SEQ00503	VBIGarVag247424_0503	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500413	55398	55553	+	156		hypothetical protein	GV03	NA
GV03|SEQ00514	VBIGarVag247424_0514	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500435	66472	66588	-	117		hypothetical protein	GV03	NA
GV03|SEQ00520	VBIGarVag247424_0520	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500447	73051	73179	+	129		hypothetical protein	GV03	NA
GV03|SEQ00563	VBIGarVag247424_0563	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500535	119509	119628	+	120		hypothetical protein	GV03	NA
GV03|SEQ00566	VBIGarVag247424_0566	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500541	123222	123371	+	150		hypothetical protein	GV03	NA
GV03|SEQ00567	VBIGarVag247424_0567	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500543	123345	123467	-	123		hypothetical protein	GV03	NA
