cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00001	85494094	VBIGarVag247323_0001	SEQ00001	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	FIG00067300	figfam	clust_0918
GV01|SEQ00002	85494096	VBIGarVag247323_0002	SEQ00002	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	FIG00672278: hypothetical protein	FIG00672277	figfam	clust_0917
GV01|SEQ00004	85494100	VBIGarVag247323_0004	SEQ00004	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	FIG00672107: hypothetical protein	FIG00672106	figfam	clust_0916
GV01|SEQ00005	85494102	VBIGarVag247323_0005	SEQ00005	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Zinc ABC transporter, periplasmic-binding protein ZnuA	FIG00021555	figfam	clust_0915
GV01|SEQ00006	85494104	VBIGarVag247323_0006	SEQ00006	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Zinc ABC transporter, ATP-binding protein ZnuC	FIG00059280	figfam	clust_0914
GV01|SEQ00148	85494403	VBIGarVag247323_0148	SEQ00148	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	FIG00672154: hypothetical protein	FIG00672153	figfam	clust_0939
GV01|SEQ00150	85494407	VBIGarVag247323_0150	SEQ00150	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Lipid A export ATP-binding/permease protein MsbA	FIG00017059	figfam	clust_0936
GV01|SEQ00151	85494409	VBIGarVag247323_0151	SEQ00151	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Histidine permease YuiF	FIG00622714	figfam	clust_0937
GV01|SEQ00152	85494411	VBIGarVag247323_0152	SEQ00152	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Uridine phosphorylase (EC 2.4.2.3)	FIG00016648	figfam	clust_0889
GV01|SEQ00163	85494433	VBIGarVag247323_0163	SEQ00163	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	acetyltransferase, GNAT family	FIG01315364	figfam	clust_0935
GV01|SEQ00204	85494522	VBIGarVag247323_0204	SEQ00204	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	glycosyl transferase, group 1 family protein	FIG00954133	figfam	clust_0932
GV01|SEQ00249	85494614	VBIGarVag247323_0249	SEQ00249	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	FIG00672439: hypothetical protein	FIG01319776	figfam	clust_0933
GV01|SEQ00330	85494797	VBIGarVag247323_0330	SEQ00330	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	FIG00672032: hypothetical protein	FIG00672031	figfam	clust_0913
