cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV04|SEQ00383	85480641	VBIGarVag246433_0383	SEQ00383	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV06|SEQ00721	85490232	VBIGarVag244004_0721	SEQ00721	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV08|SEQ00621	85475658	VBIGarVag251521_0621	SEQ00621	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV09|SEQ01317	55261887	VBIGarVag169280_1317	SEQ01317	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV11|SEQ00712	52549773	VBIGarVag171052_0712	SEQ00712	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000044	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV13|SEQ01002	85488020	VBIGarVag244533_1002	SEQ01002	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000015	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV16|SEQ00449	85478042	VBIGarVag246379_0449	SEQ00449	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV18|SEQ00613	42069988	VBIGarVag4823_0613	SEQ00613	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000115	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV19|SEQ01161	42629235	VBIGarVag39333_1163	SEQ01161	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV20|SEQ00347	54189505	VBIGarVag188338_0347	SEQ00347	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV21|SEQ00768	183968252	VBIGarVag274454_0769	SEQ00768	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000053	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV22|SEQ00185	183969763	VBIGarVag276801_0185	SEQ00185	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000003	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV24|SEQ00471	183976077	VBIGarVag268944_0472	SEQ00471	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000023	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
GV30|SEQ00760	183993656	VBIGarVag267667_0762	SEQ00760	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000048	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	GO:0004335	galactokinase activity	go	clust_1148
