cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV04|SEQ00569	85481030	VBIGarVag246433_0569	SEQ00569	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV06|SEQ01116	85491058	VBIGarVag244004_1116	SEQ01116	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV08|SEQ00226	85474837	VBIGarVag251521_0226	SEQ00226	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV09|SEQ00586	55260361	VBIGarVag169280_0586	SEQ00586	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV11|SEQ01069	52550528	VBIGarVag171052_1069	SEQ01069	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000065	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV16|SEQ01237	85479675	VBIGarVag246379_1237	SEQ01237	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV18|SEQ00318	42069349	VBIGarVag4823_0318	SEQ00318	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000084	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV19|SEQ00373	42627609	VBIGarVag39333_0374	SEQ00373	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV20|SEQ01144	54191154	VBIGarVag188338_1144	SEQ01144	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV21|SEQ00549	183967775	VBIGarVag274454_0550	SEQ00549	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000028	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV22|SEQ00714	183970877	VBIGarVag276801_0715	SEQ00714	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000029	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV24|SEQ00321	183975762	VBIGarVag268944_0322	SEQ00321	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000017	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
GV30|SEQ00481	183993055	VBIGarVag267667_0482	SEQ00481	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000024	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	GO:0008733	L-arabinose isomerase activity	go	clust_1184
