cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00929	VBIGarVag247323_0929	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496039	155068	156723	+	1656		Amino acid permease-associated region precursor	GV01	clust_0462
GV02|SEQ01137	VBIGarVag242669_1137	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499139	105143	106786	-	1644		Amino acid permease-associated region precursor	GV02	clust_0462
GV03|SEQ00340	VBIGarVag247424_0340	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85500078	303403	304983	+	1581		Amino acid permease-associated region precursor	GV03	clust_0462
GV04|SEQ00045	VBIGarVag246433_0045	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85479928	39961	41571	-	1611		Amino acid permease-associated region precursor	GV04	clust_0462
GV05|SEQ00440	VBIGarVag174900_0440	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52546618	14950	16476	+	1527		Amino acid permease-associated region precursor	GV05	clust_0462
GV06|SEQ00593	VBIGarVag244004_0593	Gardnerella vaginalis 1400E	ADER01000017	PATRIC	CDS	85489957	34963	36594	-	1632		Amino acid permease-associated region precursor	GV06	clust_0462
GV07|SEQ00487	VBIGarVag249177_0487	Gardnerella vaginalis 1500E	ADES01000008	PATRIC	CDS	85492611	12202	13830	+	1629		Amino acid permease-associated region precursor	GV07	clust_0462
GV08|SEQ01181	VBIGarVag251521_1181	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476821	294647	296257	+	1611		Amino acid permease-associated region precursor	GV08	clust_0462
GV09|SEQ01212	VBIGarVag169280_1212	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261663	81105	82715	+	1611		Amino acid permease-associated region precursor	GV09	clust_0462
GV10|SEQ00218	VBIGarVag136958_0218	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146464	267121	268704	+	1584		Amino acid permease-associated region precursor	GV10	clust_0462
GV11|SEQ01143	VBIGarVag171052_1143	Gardnerella vaginalis 41V	AEJE01000067	PATRIC	CDS	52550685	9579	11210	-	1632		Amino acid permease-associated region precursor	GV11	clust_0462
GV12|SEQ00758	VBIGarVag144721_0758	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854227	304293	305924	+	1632		Amino acid permease-associated region precursor	GV12	clust_0462
GV13|SEQ01080	VBIGarVag244533_1080	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488187	78619	80238	+	1620		Amino acid permease-associated region precursor	GV13	clust_0462
GV14|SEQ00113	VBIGarVag244375_0113	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	85502047	100186	101766	-	1581		Amino acid permease-associated region precursor	GV14	clust_0462
GV15|SEQ00447	VBIGarVag249709_0447	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484418	179819	181450	-	1632		Amino acid permease-associated region precursor	GV15	clust_0462
GV16|SEQ00332	VBIGarVag246379_0332	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477794	298888	300498	+	1611		Amino acid permease-associated region precursor	GV16	clust_0462
GV17|SEQ00370	VBIGarVag146634_0370	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850761	352239	353870	-	1632		Amino acid permease-associated region precursor	GV17	clust_0462
GV18|SEQ00108	VBIGarVag4823_0108	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000049	PATRIC	CDS	42068889	2698	3594	-	897		Amino acid permease-associated region precursor	GV18	clust_0462
GV19|SEQ01277	VBIGarVag39333_1280	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629481	1590306	1591916	-	1611		Amino acid permease-associated region precursor	GV19	clust_0462
GV20|SEQ00220	VBIGarVag188338_0220	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54189236	259735	261345	+	1611		Amino acid permease-associated region precursor	GV20	clust_0462
GV21|SEQ00802	VBIGarVag274454_0803	Gardnerella vaginalis JCP7275	ATJS01000057	PATRIC	CDS	183968332	2391	4022	+	1632		Amino acid permease-associated region precursor	GV21	clust_0462
GV22|SEQ00208	VBIGarVag276801_0208	Gardnerella vaginalis JCP7276	ATJR01000005	PATRIC	CDS	183969813	15707	17317	-	1611		Amino acid permease-associated region precursor	GV22	clust_0462
GV23|SEQ01172	VBIGarVag276017_1172	Gardnerella vaginalis JCP7659	ATJQ01000163	PATRIC	CDS	183974868	16077	17747	-	1671		Amino acid permease-associated region precursor	GV23	clust_0462
GV24|SEQ00576	VBIGarVag268944_0577	Gardnerella vaginalis JCP7672	ATJP01000034	PATRIC	CDS	183976313	4641	6272	+	1632		Amino acid permease-associated region precursor	GV24	clust_0462
GV25|SEQ00896	VBIGarVag270495_0896	Gardnerella vaginalis JCP7719	ATJO01000081	PATRIC	CDS	183979788	8766	10397	+	1632		Amino acid permease-associated region precursor	GV25	clust_0462
GV26|SEQ01262	VBIGarVag272749_1262	Gardnerella vaginalis JCP8017A	ATJN01000153	PATRIC	CDS	183983489	6047	7678	-	1632		Amino acid permease-associated region precursor	GV26	clust_0462
