cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00945	VBIGarVag247323_0945	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496073	174616	174732	+	117	rplW	LSU ribosomal protein L23p (L23Ae)	GV01	clust_0908
GV02|SEQ01121	VBIGarVag242669_1121	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499105	87191	87307	-	117	rplW	LSU ribosomal protein L23p (L23Ae)	GV02	clust_0908
GV03|SEQ00356	VBIGarVag247424_0356	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85500112	321531	321827	+	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV03	clust_0908
GV04|SEQ00025	VBIGarVag246433_0025	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85479886	16689	16985	-	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV04	clust_0908
GV05|SEQ00456	VBIGarVag174900_0456	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52546652	33174	33308	+	135		LSU ribosomal protein L23p (L23Ae)	GV05	clust_0908
GV06|SEQ00577	VBIGarVag244004_0577	Gardnerella vaginalis 1400E	ADER01000017	PATRIC	CDS	85489923	17192	17308	-	117	rplW	LSU ribosomal protein L23p (L23Ae)	GV06	clust_0908
GV07|SEQ00949	VBIGarVag249177_0949	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493572	241688	241984	-	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV07	clust_0908
GV08|SEQ01196	VBIGarVag251521_1196	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476853	313533	313829	+	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV08	clust_0908
GV09|SEQ01227	VBIGarVag169280_1227	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261695	99993	100289	+	297		LSU ribosomal protein L23p (L23Ae)	GV09	clust_0908
GV10|SEQ00233	VBIGarVag136958_0233	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146496	285136	285432	+	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV10	clust_0908
GV11|SEQ00611	VBIGarVag171052_0611	Gardnerella vaginalis 41V	AEJE01000037	PATRIC	CDS	52549560	35745	35861	-	117		LSU ribosomal protein L23p (L23Ae)	GV11	clust_0908
GV12|SEQ00773	VBIGarVag144721_0773	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854259	322341	322637	+	297		LSU ribosomal protein L23p (L23Ae)	GV12	clust_0908
GV13|SEQ01096	VBIGarVag244533_1096	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488221	97766	98062	+	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV13	clust_0908
GV14|SEQ00097	VBIGarVag244375_0097	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	85502013	81547	81843	-	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV14	clust_0908
GV15|SEQ00431	VBIGarVag249709_0431	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484384	163002	163298	-	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV15	clust_0908
GV16|SEQ00351	VBIGarVag246379_0351	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477834	323584	323700	+	117	rplW	LSU ribosomal protein L23p (L23Ae)	GV16	clust_0908
GV17|SEQ00355	VBIGarVag146634_0355	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850729	335403	335699	-	297		LSU ribosomal protein L23p (L23Ae)	GV17	clust_0908
GV18|SEQ00865	VBIGarVag4823_0865	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000131	PATRIC	CDS	42070529	14943	15239	-	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV18	clust_0908
GV19|SEQ01262	VBIGarVag39333_1264	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629449	1572736	1573032	-	297	rplW	LSU ribosomal protein L23p (L23Ae)	GV19	clust_0908
GV20|SEQ00235	VBIGarVag188338_0235	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54189268	278831	278947	+	117		LSU ribosomal protein L23p (L23Ae)	GV20	clust_0908
GV21|SEQ01150	VBIGarVag274454_1151	Gardnerella vaginalis JCP7275	ATJS01000163	PATRIC	CDS	183969174	592	708	-	117		LSU ribosomal protein L23p (L23Ae)	GV21	clust_0908
GV22|SEQ01107	VBIGarVag276801_1108	Gardnerella vaginalis JCP7276	ATJR01000109	PATRIC	CDS	183971774	1095	1211	+	117		LSU ribosomal protein L23p (L23Ae)	GV22	clust_0908
GV24|SEQ00591	VBIGarVag268944_0592	Gardnerella vaginalis JCP7672	ATJP01000034	PATRIC	CDS	183976345	23534	23830	+	297		LSU ribosomal protein L23p (L23Ae)	GV24	clust_0908
GV25|SEQ00911	VBIGarVag270495_0911	Gardnerella vaginalis JCP7719	ATJO01000081	PATRIC	CDS	183979820	28166	28282	+	117		LSU ribosomal protein L23p (L23Ae)	GV25	clust_0908
GV27|SEQ01229	VBIGarVag276930_1229	Gardnerella vaginalis JCP8017B	ATJM01000139	PATRIC	CDS	183986364	736	1032	-	297		LSU ribosomal protein L23p (L23Ae)	GV27	clust_0908
GV28|SEQ00525	VBIGarVag271349_0525	Gardnerella vaginalis JCP8066	ATJL01000035	PATRIC	CDS	183987757	470	586	-	117		LSU ribosomal protein L23p (L23Ae)	GV28	clust_0908
GV30|SEQ00439	VBIGarVag267667_0440	Gardnerella vaginalis JCP8108	ATJJ01000022	PATRIC	CDS	183992959	587	883	-	297		LSU ribosomal protein L23p (L23Ae)	GV30	clust_0908
GV33|SEQ01177	VBIGarVag265557_1177	Gardnerella vaginalis JCP8481A	ATJG01000180	PATRIC	CDS	184003285	3136	3432	-	297		LSU ribosomal protein L23p (L23Ae)	GV33	clust_0908
GV34|SEQ00012	VBIGarVag270440_0012	Gardnerella vaginalis JCP8481B	ATJF01000001	PATRIC	CDS	184003512	11600	11896	+	297		LSU ribosomal protein L23p (L23Ae)	GV34	clust_0908
