cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00217	VBIGarVag247323_0217	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494550	96242	96901	-	660		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV01	clust_0544
GV02|SEQ00489	VBIGarVag242669_0489	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497775	86450	87118	-	669		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV02	clust_0544
GV03|SEQ00542	VBIGarVag247424_0542	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500491	96885	97622	+	738		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV03	clust_0544
GV04|SEQ00419	VBIGarVag246433_0419	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85480718	29423	30070	-	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV04	clust_0544
GV05|SEQ00563	VBIGarVag174900_0563	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52546870	158250	158969	+	720		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV05	clust_0544
GV06|SEQ00816	VBIGarVag244004_0816	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	85490428	168856	169503	+	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV06	clust_0544
GV07|SEQ00848	VBIGarVag249177_0848	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493367	121082	121828	-	747		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV07	clust_0544
GV08|SEQ00378	VBIGarVag251521_0378	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	85475153	218558	219205	+	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV08	clust_0544
GV09|SEQ00433	VBIGarVag169280_0433	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55260042	137149	137796	-	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV09	clust_0544
GV10|SEQ00357	VBIGarVag136958_0357	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146752	417427	418128	+	702		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV10	clust_0544
GV11|SEQ00326	VBIGarVag171052_0326	Gardnerella vaginalis 41V	AEJE01000024	PATRIC	CDS	52548954	613	1260	-	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV11	clust_0544
GV12|SEQ00900	VBIGarVag144721_0900	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854521	454011	454712	+	702		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV12	clust_0544
GV13|SEQ00790	VBIGarVag244533_0790	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487574	258661	259308	-	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV13	clust_0544
GV14|SEQ00847	VBIGarVag244375_0847	Gardnerella vaginalis 6119V5	ADEW01000008	PATRIC	CDS	85503583	41493	42224	+	732		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV14	clust_0544
GV15|SEQ00305	VBIGarVag249709_0305	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484123	27338	28030	-	693		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV15	clust_0544
GV16|SEQ01084	VBIGarVag246379_1084	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85479356	1254163	1254810	-	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV16	clust_0544
GV17|SEQ00237	VBIGarVag146634_0237	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850485	205891	206607	-	717		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV17	clust_0544
GV18|SEQ01206	VBIGarVag4823_1206	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000144	PATRIC	CDS	42071248	21162	21809	+	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV18	clust_0544
GV19|SEQ00526	VBIGarVag39333_0527	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627927	658329	658976	+	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV19	clust_0544
GV20|SEQ00994	VBIGarVag188338_0994	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54190842	1226772	1227419	-	648		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	GV20	clust_0544
