cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00477	VBIGarVag247323_0477	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495099	220365	221084	+	720		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV01	clust_0090
GV02|SEQ00889	VBIGarVag242669_0889	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498621	120214	120933	-	720		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV02	clust_0090
GV03|SEQ00871	VBIGarVag247424_0871	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501185	203036	203755	+	720		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV03	clust_0090
GV04|SEQ01009	VBIGarVag246433_1009	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481930	393105	393803	+	699		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV04	clust_0090
GV05|SEQ00916	VBIGarVag174900_0916	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547610	616081	616800	+	720		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV05	clust_0090
GV06|SEQ01240	VBIGarVag244004_1240	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491307	91895	92593	-	699		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV06	clust_0090
GV07|SEQ00210	VBIGarVag249177_0210	Gardnerella vaginalis 1500E	ADES01000004	PATRIC	CDS	85492016	17322	18056	-	735		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV07	clust_0090
GV08|SEQ00027	VBIGarVag251521_0027	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474419	39292	39990	+	699		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV08	clust_0090
GV09|SEQ00866	VBIGarVag169280_0866	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260939	263083	263781	+	699		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV09	clust_0090
GV10|SEQ00693	VBIGarVag136958_0693	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147456	901788	902522	+	735		Phosphoglycolate phosphatase (EC 3.1.3.18)	GV10	clust_0090
