cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ00322	27186900	VBIBifAdo136061_0322	SEQ00322	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
ANI1|SEQ00071	86845039	VBIBifAni240121_0071	SEQ00071	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
ANI2|SEQ00071	86848394	VBIBifAni235968_0071	SEQ00071	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
ANI3|SEQ00073	42762410	VBIBifAni108068_0073	SEQ00073	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BIF1|SEQ00076	86882650	VBIBifBif87902_0076	SEQ00076	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE1|SEQ00056	268602030	VBIBifBre340958_0056	SEQ00056	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE2|SEQ00048	268605986	VBIBifBre337368_0048	SEQ00048	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE3|SEQ00054	54191746	VBIBifBre167886_0054	SEQ00054	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE4|SEQ00070	268610173	VBIBifBre327712_0070	SEQ00070	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE5|SEQ00057	268614195	VBIBifBre336369_0057	SEQ00057	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE6|SEQ01794	177656896	VBIBifBre268992_1794	SEQ01794	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000083	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE7|SEQ00047	268618486	VBIBifBre340732_0047	SEQ00047	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE8|SEQ00070	268622645	VBIBifBre176493_0070	SEQ00070	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
BRE9|SEQ00070	58444164	VBIBifBre30019_0070	SEQ00070	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS		FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV01|SEQ00672	85495497	VBIGarVag247323_0672	SEQ00672	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV02|SEQ00157	85497076	VBIGarVag242669_0157	SEQ00157	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV03|SEQ00126	85499628	VBIGarVag247424_0126	SEQ00126	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV04|SEQ00266	85480388	VBIGarVag246433_0266	SEQ00266	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV05|SEQ00228	52546174	VBIGarVag174900_0228	SEQ00228	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV06|SEQ00110	85488931	VBIGarVag244004_0110	SEQ00110	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV07|SEQ00120	85491821	VBIGarVag249177_0120	SEQ00120	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV08|SEQ00975	85476393	VBIGarVag251521_0975	SEQ00975	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV09|SEQ00126	55259399	VBIGarVag169280_0126	SEQ00126	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV10|SEQ00020	32146050	VBIGarVag136958_0020	SEQ00020	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
GV11|SEQ00469	52549261	VBIGarVag171052_0469	SEQ00469	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000029	PATRIC	CDS	NA	FIG00672021: hypothetical protein	FIG00672020	figfam	clust_0278
