cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ00471	27187205	VBIBifAdo136061_0471	SEQ00471	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BIF1|SEQ01714	86886051	VBIBifBif87902_1714	SEQ01714	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1059
BRE1|SEQ00169	268602264	VBIBifBre340958_0169	SEQ00169	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE2|SEQ00168	268606235	VBIBifBre337368_0168	SEQ00168	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE3|SEQ00188	54192024	VBIBifBre167886_0188	SEQ00188	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE4|SEQ00189	268610419	VBIBifBre327712_0189	SEQ00189	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE5|SEQ00183	268614457	VBIBifBre336369_0183	SEQ00183	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE6|SEQ00168	177653444	VBIBifBre268992_0168	SEQ00168	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000011	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE6|SEQ00326	177653769	VBIBifBre268992_0326	SEQ00326	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000017	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE7|SEQ00162	268618723	VBIBifBre340732_0162	SEQ00162	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE8|SEQ00189	268622890	VBIBifBre176493_0189	SEQ00189	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	ptsH	Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
BRE9|SEQ00196	58444424	VBIBifBre30019_0196	SEQ00196	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS		Phosphotransferase system, phosphocarrier protein HPr	FIG00000809	figfam	clust_1059
GV03|SEQ00413	85500231	VBIGarVag247424_0413	SEQ00413	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	NA	Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1059
GV05|SEQ00165	52546039	VBIGarVag174900_0165	SEQ00165	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	NA	Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1059
GV07|SEQ01034	85493754	VBIGarVag249177_1034	SEQ01034	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000020	PATRIC	CDS	NA	Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1059
GV10|SEQ01118	32148334	VBIGarVag136958_1118	SEQ01118	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1059
GV12|SEQ00024	37852698	VBIGarVag144721_0024	SEQ00024	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000002	PATRIC	CDS	NA	Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1059
GV14|SEQ00928	85503751	VBIGarVag244375_0928	SEQ00928	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000009	PATRIC	CDS	NA	Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1059
