cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ01102	27188527	VBIBifAdo136061_1102	SEQ01102	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264455	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
ANI1|SEQ00851	86846674	VBIBifAni240121_0851	SEQ00851	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
ANI2|SEQ00850	86850025	VBIBifAni235968_0850	SEQ00850	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
ANI3|SEQ00853	42764039	VBIBifAni108068_0853	SEQ00853	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
BIF1|SEQ00962	86884486	VBIBifBif87902_0962	SEQ00962	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
BRE1|SEQ00930	268603847	VBIBifBre340958_0930	SEQ00930	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
BRE2|SEQ01022	268608004	VBIBifBre337368_1022	SEQ01022	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
BRE3|SEQ00860	54193429	VBIBifBre167886_0860	SEQ00860	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
BRE4|SEQ01031	268612178	VBIBifBre327712_1031	SEQ01031	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
BRE5|SEQ01074	268616306	VBIBifBre336369_1075	SEQ01074	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
BRE6|SEQ01676	177656641	VBIBifBre268992_1676	SEQ01676	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000077	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
BRE7|SEQ00974	268620410	VBIBifBre340732_0974	SEQ00974	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		ATP binding protein of ABC transporter	FIG01363208	figfam	clust_0040
