cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ01373	27189098	VBIBifAdo136061_1373	SEQ01373	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264458	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1513
BIF1|SEQ00499	86883533	VBIBifBif87902_0499	SEQ00499	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1513
BRE1|SEQ01556	268605149	VBIBifBre340958_1557	SEQ01556	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
BRE2|SEQ01664	268609341	VBIBifBre337368_1664	SEQ01664	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
BRE3|SEQ01617	54194997	VBIBifBre167886_1617	SEQ01617	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
BRE4|SEQ01597	268613348	VBIBifBre327712_1597	SEQ01597	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
BRE5|SEQ01719	268617645	VBIBifBre336369_1720	SEQ01719	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
BRE6|SEQ01479	177656213	VBIBifBre268992_1479	SEQ01479	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000070	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
BRE7|SEQ01651	268621813	VBIBifBre340732_1651	SEQ01651	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
BRE8|SEQ01602	268625827	VBIBifBre176493_1602	SEQ01602	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
BRE9|SEQ01715	58447581	VBIBifBre30019_1715	SEQ01715	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
INF1|SEQ01743	46887519	VBIBifLon182273_1743	SEQ01743	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
LON1|SEQ01682	21120514	VBIBifLon107831_1683	SEQ01682	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
LON2|SEQ01717	42583049	VBIBifLon171405_1720	SEQ01717	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
LON3|SEQ01607	42766386	VBIBifLon156230_1610	SEQ01607	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
LON4|SEQ01692	46891762	VBIBifLon48544_1692	SEQ01692	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1513
