cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ01160	27188655	VBIBifAdo136061_1160	SEQ01160	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264455	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
ANI1|SEQ00795	86846549	VBIBifAni240121_0795	SEQ00795	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
ANI2|SEQ00794	86849900	VBIBifAni235968_0794	SEQ00794	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
ANI3|SEQ00796	42763912	VBIBifAni108068_0796	SEQ00796	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BIF1|SEQ00905	86884362	VBIBifBif87902_0905	SEQ00905	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE1|SEQ00982	268603963	VBIBifBre340958_0982	SEQ00982	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE2|SEQ01075	268608123	VBIBifBre337368_1075	SEQ01075	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE3|SEQ00805	54193306	VBIBifBre167886_0805	SEQ00805	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE4|SEQ00977	268612058	VBIBifBre327712_0977	SEQ00977	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE5|SEQ01128	268616426	VBIBifBre336369_1129	SEQ01128	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE6|SEQ01731	177656763	VBIBifBre268992_1731	SEQ01731	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000078	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE7|SEQ01025	268620524	VBIBifBre340732_1025	SEQ01025	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE8|SEQ01045	268624672	VBIBifBre176493_1045	SEQ01045	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
BRE9|SEQ01110	58446334	VBIBifBre30019_1110	SEQ01110	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS		Division initiation protein	FIG00008602	figfam	clust_0090
GV01|SEQ00486	85495117	VBIGarVag247323_0486	SEQ00486	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Division initiation protein	FIG00008602	figfam	clust_0090
GV02|SEQ00886	85498615	VBIGarVag242669_0886	SEQ00886	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Division initiation protein	FIG00008602	figfam	clust_0090
GV03|SEQ00875	85501193	VBIGarVag247424_0875	SEQ00875	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Division initiation protein	FIG00008602	figfam	clust_0090
GV04|SEQ01012	85481936	VBIGarVag246433_1012	SEQ01012	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Division initiation protein	FIG00008602	figfam	clust_0090
GV05|SEQ00920	52547618	VBIGarVag174900_0920	SEQ00920	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Division initiation protein	FIG00008602	figfam	clust_0090
GV06|SEQ01237	85491301	VBIGarVag244004_1237	SEQ01237	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Division initiation protein	FIG00008602	figfam	clust_0090
GV07|SEQ00206	85492008	VBIGarVag249177_0206	SEQ00206	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000004	PATRIC	CDS	NA	Division initiation protein	FIG00008602	figfam	clust_0090
GV08|SEQ00030	85474425	VBIGarVag251521_0030	SEQ00030	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Division initiation protein	FIG00008602	figfam	clust_0090
