cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ00139	27186494	VBIBifAdo136061_0139	SEQ00139	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264436	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
ANI1|SEQ01341	86847689	VBIBifAni240121_1341	SEQ01341	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
ANI2|SEQ01341	86851042	VBIBifAni235968_1341	SEQ01341	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
ANI3|SEQ01351	42765062	VBIBifAni108068_1351	SEQ01351	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
BIF1|SEQ00376	86883283	VBIBifBif87902_0376	SEQ00376	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
BRE1|SEQ00418	268602790	VBIBifBre340958_0418	SEQ00418	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
BRE2|SEQ00475	268606876	VBIBifBre337368_0475	SEQ00475	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
BRE3|SEQ01386	54194514	VBIBifBre167886_1386	SEQ01386	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
BRE4|SEQ00440	268610949	VBIBifBre327712_0440	SEQ00440	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
BRE5|SEQ00451	268615018	VBIBifBre336369_0452	SEQ00451	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
BRE6|SEQ00731	177654629	VBIBifBre268992_0731	SEQ00731	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000038	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
BRE7|SEQ00448	268619322	VBIBifBre340732_0448	SEQ00448	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		probable DeoR-type transcriptional regulator	FIG01329580	figfam	clust_0650
