cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ01801	27189973	VBIBifAdo136061_1801	SEQ01801	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264459	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG00110521	figfam	clust_1189
ANI1|SEQ01164	86847316	VBIBifAni240121_1164	SEQ01164	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG01591039	figfam	clust_1189
ANI2|SEQ01164	86850669	VBIBifAni235968_1164	SEQ01164	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG01591039	figfam	clust_1189
ANI3|SEQ01173	42764691	VBIBifAni108068_1173	SEQ01173	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG01591039	figfam	clust_1189
BIF1|SEQ00539	86883613	VBIBifBif87902_0539	SEQ00539	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG00110521	figfam	clust_1189
BRE1|SEQ01219	268604447	VBIBifBre340958_1219	SEQ01219	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG00110521	figfam	clust_1189
BRE2|SEQ01309	268608601	VBIBifBre337368_1309	SEQ01309	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG00110521	figfam	clust_1189
BRE3|SEQ00602	54192887	VBIBifBre167886_0602	SEQ00602	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG00110521	figfam	clust_1189
BRE4|SEQ01251	268612626	VBIBifBre327712_1251	SEQ01251	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG00110521	figfam	clust_1189
BRE5|SEQ01374	268616929	VBIBifBre336369_1375	SEQ01374	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon	FIG00110521	figfam	clust_1189
