cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV04|SEQ00124	85480097	VBIGarVag246433_0124	SEQ00124	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000002	PATRIC	CDS	NA	Xylose-responsive transcription regulator, ROK family	FIG00092279	figfam	clust_1146
GV04|SEQ00125	85480099	VBIGarVag246433_0125	SEQ00125	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000002	PATRIC	CDS	NA	Xylulose kinase (EC 2.7.1.17)	FIG00000793	figfam	clust_1147
GV04|SEQ00127	85480103	VBIGarVag246433_0127	SEQ00127	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000002	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV04|SEQ00198	85480248	VBIGarVag246433_0198	SEQ00198	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1144
GV04|SEQ00219	85480292	VBIGarVag246433_0219	SEQ00219	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	ABC transporter, solute-binding protein	FIG01316958	figfam	clust_1143
GV04|SEQ00221	85480296	VBIGarVag246433_0221	SEQ00221	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	ABC-type sugar transport system, permease component	FIG00005339	figfam	clust_1142
GV04|SEQ00222	85480298	VBIGarVag246433_0222	SEQ00222	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	Beta-galactosidase (EC 3.2.1.23)	FIG00001548	figfam	clust_1141
GV04|SEQ00223	85480300	VBIGarVag246433_0223	SEQ00223	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	Alpha-L-fucosidase (EC 3.2.1.51)	FIG00038920	figfam	clust_1140
GV04|SEQ00383	85480641	VBIGarVag246433_0383	SEQ00383	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	FIG00024073	figfam	clust_1148
GV04|SEQ00384	85480643	VBIGarVag246433_0384	SEQ00384	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	NA	FIG01114224: hypothetical protein	FIG01114223	figfam	clust_1149
GV04|SEQ00396	85480668	VBIGarVag246433_0396	SEQ00396	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1158
GV04|SEQ00574	85481040	VBIGarVag246433_0574	SEQ00574	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV04|SEQ00680	85481256	VBIGarVag246433_0680	SEQ00680	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	transcription regulator, probable	FIG01342244	figfam	clust_1150
GV04|SEQ00681	85481258	VBIGarVag246433_0681	SEQ00681	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Zeta toxin	FIG01346510	figfam	clust_1151
GV04|SEQ00682	85481260	VBIGarVag246433_0682	SEQ00682	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	FIG00424915: hypothetical protein	FIG01316768	figfam	clust_1152
GV04|SEQ00872	85481648	VBIGarVag246433_0872	SEQ00872	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	FIG00672247: hypothetical protein	FIG00672245	figfam	clust_1154
GV04|SEQ00925	85481756	VBIGarVag246433_0925	SEQ00925	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	N-acylglucosamine 2-epimerase (EC 5.1.3.8)	FIG00041819	figfam	clust_1155
GV06|SEQ00154	85489021	VBIGarVag244004_0154	SEQ00154	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	Alpha-L-fucosidase (EC 3.2.1.51)	FIG00038920	figfam	clust_1140
GV06|SEQ00155	85489023	VBIGarVag244004_0155	SEQ00155	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	Beta-galactosidase (EC 3.2.1.23)	FIG00001548	figfam	clust_1141
GV06|SEQ00156	85489025	VBIGarVag244004_0156	SEQ00156	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	ABC-type sugar transport system, permease component	FIG00005339	figfam	clust_1142
GV06|SEQ00159	85489031	VBIGarVag244004_0159	SEQ00159	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	ABC transporter, solute-binding protein	FIG01316958	figfam	clust_1143
GV06|SEQ00172	85489059	VBIGarVag244004_0172	SEQ00172	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1144
GV06|SEQ00389	85489521	VBIGarVag244004_0389	SEQ00389	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000011	PATRIC	CDS	NA	Xylulose kinase (EC 2.7.1.17)	FIG00000793	figfam	clust_1147
GV06|SEQ00390	85489523	VBIGarVag244004_0390	SEQ00390	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000011	PATRIC	CDS	NA	Xylose repressor XylR (ROK family)	FIG01353285	figfam	clust_1146
GV06|SEQ00700	85490187	VBIGarVag244004_0700	SEQ00700	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000019	PATRIC	CDS	NA	FIG00672247: hypothetical protein	FIG00672245	figfam	clust_1154
GV06|SEQ00721	85490232	VBIGarVag244004_0721	SEQ00721	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	FIG00024073	figfam	clust_1148
GV06|SEQ00722	85490234	VBIGarVag244004_0722	SEQ00722	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	FIG01114224: hypothetical protein	FIG01114223	figfam	clust_1149
GV06|SEQ00841	85490482	VBIGarVag244004_0841	SEQ00841	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1158
GV06|SEQ00974	85490761	VBIGarVag244004_0974	SEQ00974	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000023	PATRIC	CDS	NA	FIG00424915: hypothetical protein	FIG01316768	figfam	clust_1152
GV06|SEQ01048	85490915	VBIGarVag244004_1048	SEQ01048	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000026	PATRIC	CDS	NA	transcription regulator, probable	FIG01342244	figfam	clust_1150
GV06|SEQ01049	85490917	VBIGarVag244004_1049	SEQ01049	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000026	PATRIC	CDS	NA	Zeta toxin	FIG01346510	figfam	clust_1151
GV06|SEQ01121	85491068	VBIGarVag244004_1121	SEQ01121	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV06|SEQ01326	85491485	VBIGarVag244004_1326	SEQ01326	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	N-acylglucosamine 2-epimerase (EC 5.1.3.8)	FIG00041819	figfam	clust_1155
GV08|SEQ00221	85474827	VBIGarVag251521_0221	SEQ00221	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV08|SEQ00401	85475203	VBIGarVag251521_0401	SEQ00401	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1158
GV08|SEQ00610	85475636	VBIGarVag251521_0610	SEQ00610	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	NA	FIG00424915: hypothetical protein	FIG01316768	figfam	clust_1152
GV08|SEQ00611	85475638	VBIGarVag251521_0611	SEQ00611	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	NA	Zeta toxin	FIG01346510	figfam	clust_1151
GV08|SEQ00612	85475640	VBIGarVag251521_0612	SEQ00612	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	NA	transcription regulator, probable	FIG01342244	figfam	clust_1150
GV08|SEQ00620	85475656	VBIGarVag251521_0620	SEQ00620	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	NA	FIG01114224: hypothetical protein	FIG01114223	figfam	clust_1149
GV08|SEQ00621	85475658	VBIGarVag251521_0621	SEQ00621	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	FIG00024073	figfam	clust_1148
GV08|SEQ00663	85475748	VBIGarVag251521_0663	SEQ00663	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	NA	FIG00672247: hypothetical protein	FIG00672245	figfam	clust_1154
GV08|SEQ00866	85476162	VBIGarVag251521_0866	SEQ00866	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	NA	N-acylglucosamine 2-epimerase (EC 5.1.3.8)	FIG00041819	figfam	clust_1155
GV08|SEQ01019	85476483	VBIGarVag251521_1019	SEQ01019	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Alpha-L-fucosidase (EC 3.2.1.51)	FIG00038920	figfam	clust_1140
GV08|SEQ01020	85476485	VBIGarVag251521_1020	SEQ01020	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Beta-galactosidase (EC 3.2.1.23)	FIG00001548	figfam	clust_1141
GV08|SEQ01021	85476487	VBIGarVag251521_1021	SEQ01021	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	ABC-type sugar transport system, permease component	FIG00005339	figfam	clust_1142
GV08|SEQ01024	85476493	VBIGarVag251521_1024	SEQ01024	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	ABC transporter, solute-binding protein	FIG01316958	figfam	clust_1143
GV08|SEQ01044	85476535	VBIGarVag251521_1044	SEQ01044	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1144
GV08|SEQ01229	85476921	VBIGarVag251521_1229	SEQ01229	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV08|SEQ01231	85476925	VBIGarVag251521_1231	SEQ01231	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Xylulose kinase (EC 2.7.1.17)	FIG00000793	figfam	clust_1147
GV08|SEQ01232	85476927	VBIGarVag251521_1232	SEQ01232	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Xylose-responsive transcription regulator, ROK family	FIG00092279	figfam	clust_1146
GV09|SEQ00061	55259264	VBIGarVag169280_0061	SEQ00061	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1144
GV09|SEQ00077	55259299	VBIGarVag169280_0077	SEQ00077	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	ABC transporter, solute-binding protein	FIG01316958	figfam	clust_1143
GV09|SEQ00079	55259303	VBIGarVag169280_0079	SEQ00079	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	ABC-type sugar transport system, permease component	FIG00005339	figfam	clust_1142
GV09|SEQ00080	55259305	VBIGarVag169280_0080	SEQ00080	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	Beta-galactosidase (EC 3.2.1.23)	FIG00001548	figfam	clust_1141
GV09|SEQ00081	55259307	VBIGarVag169280_0081	SEQ00081	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	Alpha-L-fucosidase (EC 3.2.1.51)	FIG00038920	figfam	clust_1140
GV09|SEQ00300	55259766	VBIGarVag169280_0300	SEQ00300	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	NA	FIG00424915: hypothetical protein	FIG01316768	figfam	clust_1152
GV09|SEQ00301	55259768	VBIGarVag169280_0301	SEQ00301	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	NA	Zeta toxin	FIG01346510	figfam	clust_1151
GV09|SEQ00302	55259770	VBIGarVag169280_0302	SEQ00302	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	NA	transcription regulator, probable	FIG01342244	figfam	clust_1150
GV09|SEQ00410	55259992	VBIGarVag169280_0410	SEQ00410	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1158
GV09|SEQ00591	55260371	VBIGarVag169280_0591	SEQ00591	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV09|SEQ00729	55260657	VBIGarVag169280_0729	SEQ00729	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	FIG00672247: hypothetical protein	FIG00672245	figfam	clust_1154
GV09|SEQ00782	55260765	VBIGarVag169280_0782	SEQ00782	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	N-acylglucosamine 2-epimerase (EC 5.1.3.8)	FIG00041819	figfam	clust_1155
GV09|SEQ01266	55261775	VBIGarVag169280_1266	SEQ01266	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV09|SEQ01268	55261779	VBIGarVag169280_1268	SEQ01268	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	Xylulose kinase (EC 2.7.1.17)	FIG00000793	figfam	clust_1147
GV09|SEQ01269	55261781	VBIGarVag169280_1269	SEQ01269	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	Xylose-responsive transcription regulator, ROK family	FIG00092279	figfam	clust_1146
GV09|SEQ01317	55261887	VBIGarVag169280_1317	SEQ01317	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	FIG00024073	figfam	clust_1148
GV09|SEQ01318	55261889	VBIGarVag169280_1318	SEQ01318	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	FIG01114224: hypothetical protein	FIG01114223	figfam	clust_1149
GV11|SEQ00484	52549292	VBIGarVag171052_0484	SEQ00484	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000030	PATRIC	CDS	NA	Zeta toxin	FIG01346510	figfam	clust_1151
GV11|SEQ00485	52549294	VBIGarVag171052_0485	SEQ00485	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000030	PATRIC	CDS	NA	FIG00424915: hypothetical protein	FIG01316768	figfam	clust_1152
GV11|SEQ00574	52549483	VBIGarVag171052_0574	SEQ00574	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000037	PATRIC	CDS	NA	Xylose-responsive transcription regulator, ROK family	FIG00092279	figfam	clust_1146
GV11|SEQ00575	52549485	VBIGarVag171052_0575	SEQ00575	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000037	PATRIC	CDS	NA	Xylulose kinase (EC 2.7.1.17)	FIG00000793	figfam	clust_1147
GV11|SEQ00577	52549489	VBIGarVag171052_0577	SEQ00577	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000037	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV11|SEQ00711	52549771	VBIGarVag171052_0711	SEQ00711	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000044	PATRIC	CDS	NA	FIG01114224: hypothetical protein	FIG01114223	figfam	clust_1149
GV11|SEQ00712	52549773	VBIGarVag171052_0712	SEQ00712	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000044	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	FIG00024073	figfam	clust_1148
GV11|SEQ00883	52550129	VBIGarVag171052_0883	SEQ00883	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000051	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1144
GV11|SEQ00895	52550155	VBIGarVag171052_0895	SEQ00895	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000051	PATRIC	CDS	NA	ABC transporter, solute-binding protein	FIG01316958	figfam	clust_1143
GV11|SEQ00918	52550205	VBIGarVag171052_0918	SEQ00918	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000052	PATRIC	CDS	NA	Alpha-L-fucosidase (EC 3.2.1.51)	FIG00038920	figfam	clust_1140
GV11|SEQ00919	52550207	VBIGarVag171052_0919	SEQ00919	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000052	PATRIC	CDS	NA	Beta-galactosidase (EC 3.2.1.23)	FIG00001548	figfam	clust_1141
GV11|SEQ00920	52550209	VBIGarVag171052_0920	SEQ00920	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000052	PATRIC	CDS	NA	ABC-type sugar transport system, permease component	FIG00005339	figfam	clust_1142
GV11|SEQ00942	52550259	VBIGarVag171052_0942	SEQ00942	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000056	PATRIC	CDS	NA	FIG00672247: hypothetical protein	FIG00672245	figfam	clust_1154
GV11|SEQ01018	52550418	VBIGarVag171052_1018	SEQ01018	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000058	PATRIC	CDS	NA	N-acylglucosamine 2-epimerase (EC 5.1.3.8)	FIG00041819	figfam	clust_1155
GV11|SEQ01074	52550539	VBIGarVag171052_1074	SEQ01074	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000065	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV11|SEQ01308	52551049	VBIGarVag171052_1308	SEQ01308	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000070	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1158
GV13|SEQ00113	85486164	VBIGarVag244533_0113	SEQ00113	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	Alpha-L-fucosidase (EC 3.2.1.51)	FIG00038920	figfam	clust_1140
GV13|SEQ00114	85486166	VBIGarVag244533_0114	SEQ00114	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	Beta-galactosidase (EC 3.2.1.23)	FIG00001548	figfam	clust_1141
GV13|SEQ00115	85486168	VBIGarVag244533_0115	SEQ00115	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	ABC-type sugar transport system, permease component	FIG00005339	figfam	clust_1142
GV13|SEQ00118	85486174	VBIGarVag244533_0118	SEQ00118	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	ABC transporter, solute-binding protein	FIG01316958	figfam	clust_1143
GV13|SEQ00131	85486202	VBIGarVag244533_0131	SEQ00131	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1144
GV13|SEQ00340	85486631	VBIGarVag244533_0340	SEQ00340	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	NA	N-acylglucosamine 2-epimerase (EC 5.1.3.8)	FIG00041819	figfam	clust_1155
GV13|SEQ00393	85486745	VBIGarVag244533_0393	SEQ00393	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000005	PATRIC	CDS	NA	Xylose-responsive transcription regulator, ROK family	FIG00092279	figfam	clust_1146
GV13|SEQ00394	85486747	VBIGarVag244533_0394	SEQ00394	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000005	PATRIC	CDS	NA	Xylulose kinase (EC 2.7.1.17)	FIG00000793	figfam	clust_1147
GV13|SEQ00396	85486751	VBIGarVag244533_0396	SEQ00396	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000005	PATRIC	CDS	NA	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	FIG00003757	figfam	clust_1053
GV13|SEQ00504	85486971	VBIGarVag244533_0504	SEQ00504	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	NA	FIG00424915: hypothetical protein	FIG01316768	figfam	clust_1152
GV13|SEQ00505	85486973	VBIGarVag244533_0505	SEQ00505	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	NA	Zeta toxin	FIG01346510	figfam	clust_1151
GV13|SEQ00754	85487498	VBIGarVag244533_0754	SEQ00754	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1158
GV13|SEQ01002	85488020	VBIGarVag244533_1002	SEQ01002	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000015	PATRIC	CDS	NA	Galactokinase (EC 2.7.1.6)	FIG00024073	figfam	clust_1148
GV13|SEQ01003	85488022	VBIGarVag244533_1003	SEQ01003	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000015	PATRIC	CDS	NA	FIG01114224: hypothetical protein	FIG01114223	figfam	clust_1149
GV13|SEQ01132	85488298	VBIGarVag244533_1132	SEQ01132	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000017	PATRIC	CDS	NA	FIG00672247: hypothetical protein	FIG00672245	figfam	clust_1154
