cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00003	85494098	VBIGarVag247323_0003	SEQ00003	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	FIG00672189: hypothetical protein	FIG00672188	figfam	clust_1034
GV01|SEQ00007	85494106	VBIGarVag247323_0007	SEQ00007	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Manganese ABC transporter, inner membrane permease protein SitD	FIG01046910	figfam	clust_0751
GV01|SEQ00024	85494140	VBIGarVag247323_0024	SEQ00024	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L21p	FIG00000276	figfam	clust_0749
GV01|SEQ00027	85494146	VBIGarVag247323_0027	SEQ00027	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	FIG00000351	figfam	clust_0849
GV01|SEQ00030	85494154	VBIGarVag247323_0030	SEQ00030	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Transcription antitermination protein NusG	FIG00000269	figfam	clust_0748
GV01|SEQ00031	85494156	VBIGarVag247323_0031	SEQ00031	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Biotin-protein ligase (EC 6.3.4.15) / Biotin operon repressor	FIG00000692	figfam	clust_0823
GV01|SEQ00032	85494158	VBIGarVag247323_0032	SEQ00032	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Substrate-specific component BioY of biotin ECF transporter	FIG00012067	figfam	clust_0747
GV01|SEQ00036	85494166	VBIGarVag247323_0036	SEQ00036	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	FIG00000540	figfam	clust_0746
GV01|SEQ00037	85494170	VBIGarVag247323_0037	SEQ00037	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	FIG00672237: hypothetical protein	FIG00672236	figfam	clust_0967
GV01|SEQ00038	85494172	VBIGarVag247323_0038	SEQ00038	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	FIG00000187	figfam	clust_0991
GV01|SEQ00039	85494174	VBIGarVag247323_0039	SEQ00039	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13) / dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	FIG00027832	figfam	clust_0990
GV01|SEQ00040	85494176	VBIGarVag247323_0040	SEQ00040	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	FIG00030688	figfam	clust_0865
GV01|SEQ00042	85494180	VBIGarVag247323_0042	SEQ00042	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	O-antigen export system permease protein	FIG01029018	figfam	clust_0959
GV01|SEQ00043	85494182	VBIGarVag247323_0043	SEQ00043	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	UDP-glucose 4-epimerase (EC 5.1.3.2)	FIG00022300	figfam	clust_0989
GV01|SEQ00044	85494184	VBIGarVag247323_0044	SEQ00044	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glycosyltransferase	FIG00007960	figfam	clust_0944
GV01|SEQ00045	85494186	VBIGarVag247323_0045	SEQ00045	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glucosyl tranferase II	FIG00628865	figfam	clust_1056
GV01|SEQ00046	85494188	VBIGarVag247323_0046	SEQ00046	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	putative LPS biosynthesis related glycosyltransferase	FIG01223116	figfam	clust_0988
GV01|SEQ00047	85494190	VBIGarVag247323_0047	SEQ00047	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)	FIG00010661	figfam	clust_0987
GV01|SEQ00048	85494192	VBIGarVag247323_0048	SEQ00048	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	FIG00425976: hypothetical protein	FIG01344243	figfam	clust_0943
GV01|SEQ00049	85494194	VBIGarVag247323_0049	SEQ00049	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	dTDP-rhamnosyl transferase RfbF (EC 2.-.-.-)	FIG00129722	figfam	clust_0986
GV01|SEQ00050	85494196	VBIGarVag247323_0050	SEQ00050	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glycosyltransferase (EC 2.4.1.-)	FIG01193496	figfam	clust_0985
GV01|SEQ00051	85494198	VBIGarVag247323_0051	SEQ00051	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	UDP-galactopyranose mutase (EC 5.4.99.9)	FIG00003472	figfam	clust_0822
GV01|SEQ00054	85494206	VBIGarVag247323_0054	SEQ00054	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)	FIG00001105	figfam	clust_0744
GV01|SEQ00055	85494208	VBIGarVag247323_0055	SEQ00055	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	FIG00424299: hypothetical protein	FIG00672408	figfam	clust_0745
GV01|SEQ00076	85494252	VBIGarVag247323_0076	SEQ00076	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	UDP-N-acetylmuramoylalanyl-D-glutamate--L-ornithine ligase	FIG00148597	figfam	clust_0790
GV01|SEQ00082	85494264	VBIGarVag247323_0082	SEQ00082	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Translation initiation factor 3	FIG00000206	figfam	clust_0791
GV01|SEQ00083	85494266	VBIGarVag247323_0083	SEQ00083	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L35p	FIG00000259	figfam	clust_0792
GV01|SEQ00084	85494268	VBIGarVag247323_0084	SEQ00084	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L20p	FIG00000216	figfam	clust_0793
GV01|SEQ00090	85494280	VBIGarVag247323_0090	SEQ00090	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	FIG00672408: hypothetical protein	FIG00672407	figfam	clust_0742
GV01|SEQ00092	85494284	VBIGarVag247323_0092	SEQ00092	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	ABC-type multidrug transport system, ATPase component	FIG00001005	figfam	clust_0819
GV01|SEQ00101	85494302	VBIGarVag247323_0101	SEQ00101	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Peptidoglycan interpeptide bridge formation enzyme	FIG01872813	figfam	clust_0984
GV01|SEQ00123	85494352	VBIGarVag247323_0123	SEQ00123	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Cell division protein MraZ	FIG00000547	figfam	clust_0983
GV01|SEQ00136	85494378	VBIGarVag247323_0136	SEQ00136	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	SSU ribosomal protein S7p (S5e)	FIG00000209	figfam	clust_0740
GV01|SEQ00139	85494384	VBIGarVag247323_0139	SEQ00139	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Translation elongation factor Tu	FIG00000039	figfam	clust_0739
GV01|SEQ00143	85494393	VBIGarVag247323_0143	SEQ00143	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Pyrrolidone-carboxylate peptidase (EC 3.4.19.3)	FIG00008873	figfam	clust_0902
GV01|SEQ00153	85494413	VBIGarVag247323_0153	SEQ00153	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	LemA PROTEIN	FIG01322660	figfam	clust_0878
GV01|SEQ00154	85494415	VBIGarVag247323_0154	SEQ00154	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	FIG00672445: hypothetical protein	FIG00672444	figfam	clust_0877
GV01|SEQ00155	85494417	VBIGarVag247323_0155	SEQ00155	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Substrate-specific component STY3230 of queuosine-regulated ECF transporter	FIG00076285	figfam	clust_0972
GV01|SEQ00156	85494419	VBIGarVag247323_0156	SEQ00156	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Transmembrane component STY3231 of energizing module of queuosine-regulated ECF transporter	FIG01298199	figfam	clust_0971
GV01|SEQ00157	85494421	VBIGarVag247323_0157	SEQ00157	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	ATPase component STY3232 of energizing module of queuosine-regulated ECF transporter	FIG01296685	figfam	clust_0970
GV01|SEQ00158	85494423	VBIGarVag247323_0158	SEQ00158	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	ATPase component STY3233 of energizing module of queuosine-regulated ECF transporter	FIG00005893	figfam	clust_0969
GV01|SEQ00165	85494437	VBIGarVag247323_0165	SEQ00165	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	FIG00671967: hypothetical protein	FIG00671965	figfam	clust_0796
GV01|SEQ00178	85494464	VBIGarVag247323_0178	SEQ00178	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Transmembrane component YkoC of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	FIG00032753	figfam	clust_0942
GV01|SEQ00179	85494466	VBIGarVag247323_0179	SEQ00179	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Duplicated ATPase component YkoD of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	FIG00009894	figfam	clust_0938
GV01|SEQ00188	85494488	VBIGarVag247323_0188	SEQ00188	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	FIG042796: Hypothetical protein	FIG01264307	figfam	clust_0879
GV01|SEQ00192	85494496	VBIGarVag247323_0192	SEQ00192	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	FIG00672212: hypothetical protein	FIG00672211	figfam	clust_0799
GV01|SEQ00196	85494506	VBIGarVag247323_0196	SEQ00196	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Duplicated ATPase component YkoD of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	FIG00009894	figfam	clust_0830
GV01|SEQ00201	85494516	VBIGarVag247323_0201	SEQ00201	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Dihydrofolate reductase (EC 1.5.1.3)	FIG00000048	figfam	clust_0787
GV01|SEQ00215	85494546	VBIGarVag247323_0215	SEQ00215	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	FIG00672109: hypothetical protein	FIG00672107	figfam	clust_0042
GV01|SEQ00227	85494570	VBIGarVag247323_0227	SEQ00227	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	FIG00000527	figfam	clust_0832
GV01|SEQ00237	85494590	VBIGarVag247323_0237	SEQ00237	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Cell division protein FtsZ (EC 3.4.24.-)	FIG00000145	figfam	clust_0788
GV01|SEQ00244	85494604	VBIGarVag247323_0244	SEQ00244	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Putative homoserine kinase type II, PnuC-associated, THI-regulated branch	FIG01362121	figfam	clust_0981
GV01|SEQ00245	85494606	VBIGarVag247323_0245	SEQ00245	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	ABC transporter substrate-binding protein	FIG01115339	figfam	clust_0982
GV01|SEQ00247	85494610	VBIGarVag247323_0247	SEQ00247	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Substrate-specific component YkoE of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	FIG00010078	figfam	clust_0962
GV01|SEQ00249	85494614	VBIGarVag247323_0249	SEQ00249	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	FIG00672439: hypothetical protein	FIG01319776	figfam	clust_0874
GV01|SEQ00266	85494652	VBIGarVag247323_0266	SEQ00266	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)	FIG00000435	figfam	clust_0831
GV01|SEQ00267	85494654	VBIGarVag247323_0267	SEQ00267	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	FIG00000323	figfam	clust_0043
GV01|SEQ00272	85494667	VBIGarVag247323_0272	SEQ00272	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	NA	Dihydrodipicolinate synthase (EC 4.2.1.52)	FIG00019600	figfam	clust_0979
GV01|SEQ00273	85494669	VBIGarVag247323_0273	SEQ00273	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	NA	FIG00425541: hypothetical protein	FIG01381862	figfam	clust_0978
GV01|SEQ00274	85494671	VBIGarVag247323_0274	SEQ00274	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	NA	transporter, major facilitator family protein	FIG01315628	figfam	clust_0977
GV01|SEQ00275	85494673	VBIGarVag247323_0275	SEQ00275	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	NA	dehydrogenase clustered with L-fuconate utilization genes	FIG01328912	figfam	clust_0976
GV01|SEQ00276	85494675	VBIGarVag247323_0276	SEQ00276	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	NA	L-fuconate dehydratase (EC 4.2.1.68)	FIG00014618	figfam	clust_0975
GV01|SEQ00278	85494679	VBIGarVag247323_0278	SEQ00278	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	NA	periplasmic binding protein/LacI transcriptional regulator	FIG00442554	figfam	clust_0956
GV01|SEQ00279	85494681	VBIGarVag247323_0279	SEQ00279	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	NA	Lactaldehyde reductase (EC 1.1.1.77)	FIG00003484	figfam	clust_0974
GV01|SEQ00289	85494701	VBIGarVag247323_0289	SEQ00289	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	NA	COG3189: Uncharacterized conserved protein	FIG00672139	figfam	clust_0835
