cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00010	85494112	VBIGarVag247323_0010	SEQ00010	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	go	clust_0867
GV01|SEQ00014	85494120	VBIGarVag247323_0014	SEQ00014	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Homoserine dehydrogenase (EC 1.1.1.3)	GO:0004412	homoserine dehydrogenase activity	go	clust_0750
GV01|SEQ00024	85494140	VBIGarVag247323_0024	SEQ00024	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L21p	GO:0006412	translation	go	clust_0749
GV01|SEQ00024	85494140	VBIGarVag247323_0024	SEQ00024	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L21p	GO:0005622	intracellular	go	clust_0749
GV01|SEQ00024	85494140	VBIGarVag247323_0024	SEQ00024	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L21p	GO:0005840	ribosome	go	clust_0749
GV01|SEQ00024	85494140	VBIGarVag247323_0024	SEQ00024	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L21p	GO:0003723	RNA binding	go	clust_0749
GV01|SEQ00024	85494140	VBIGarVag247323_0024	SEQ00024	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L21p	GO:0003735	structural constituent of ribosome	go	clust_0749
GV01|SEQ00026	85494144	VBIGarVag247323_0026	SEQ00026	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	COG0536: GTP-binding protein Obg	GO:0005525	GTP binding	go	clust_0824
GV01|SEQ00026	85494144	VBIGarVag247323_0026	SEQ00026	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	COG0536: GTP-binding protein Obg	GO:0005622	intracellular	go	clust_0824
GV01|SEQ00031	85494156	VBIGarVag247323_0031	SEQ00031	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Biotin-protein ligase (EC 6.3.4.15) / Biotin operon repressor	GO:0004077	biotin-[acetyl-CoA-carboxylase] ligase activity	go	clust_0823
GV01|SEQ00036	85494166	VBIGarVag247323_0036	SEQ00036	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GO:0008897	phosphopantetheinyltransferase activity	go	clust_0746
GV01|SEQ00038	85494172	VBIGarVag247323_0038	SEQ00038	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	GO:0008879	glucose-1-phosphate thymidylyltransferase activity	go	clust_0991
GV01|SEQ00039	85494174	VBIGarVag247323_0039	SEQ00039	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13) / dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	GO:0008831	dTDP-4-dehydrorhamnose reductase activity	go	clust_0990
GV01|SEQ00039	85494174	VBIGarVag247323_0039	SEQ00039	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13) / dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	GO:0008830	dTDP-4-dehydrorhamnose 3,5-epimerase activity	go	clust_0990
GV01|SEQ00040	85494176	VBIGarVag247323_0040	SEQ00040	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	GO:0008460	dTDP-glucose 4,6-dehydratase activity	go	clust_0865
