cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV12|SEQ00001	VBIGarVag144721_0001	Gardnerella vaginalis 5-1	NZ_ADAN01000001	PATRIC	CDS	37852645	41	187	+	147		hypothetical protein	GV12	NA
GV12|SEQ00076	VBIGarVag144721_0076	Gardnerella vaginalis 5-1	NZ_ADAN01000002	PATRIC	CDS	37852802	95684	95818	+	135		FIG00672535: hypothetical protein	GV12	NA
GV12|SEQ00095	VBIGarVag144721_0095	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852841	18099	18260	-	162		DNA polymerase III alpha subunit (EC 2.7.7.7)	GV12	NA
GV12|SEQ00096	VBIGarVag144721_0096	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852843	18901	19797	+	897		Cardiolipin synthetase (EC 2.7.8.-)	GV12	NA
GV12|SEQ00097	VBIGarVag144721_0097	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852845	19860	21437	+	1578		hypothetical protein	GV12	NA
GV12|SEQ00098	VBIGarVag144721_0098	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852847	21766	21903	-	138		hypothetical protein	GV12	NA
GV12|SEQ00184	VBIGarVag144721_0184	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853029	129562	129693	-	132		hypothetical protein	GV12	NA
GV12|SEQ00189	VBIGarVag144721_0189	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853039	134459	134995	-	537		hypothetical protein	GV12	NA
GV12|SEQ00203	VBIGarVag144721_0203	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853067	151129	151371	+	243		hypothetical protein	GV12	NA
GV12|SEQ00204	VBIGarVag144721_0204	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853069	151969	152562	+	594		ABC transporter, ATP-binding protein	GV12	NA
GV12|SEQ00205	VBIGarVag144721_0205	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853071	152555	153847	+	1293		hypothetical protein	GV12	NA
GV12|SEQ00206	VBIGarVag144721_0206	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853073	153924	154199	+	276		hypothetical protein	GV12	NA
GV12|SEQ00207	VBIGarVag144721_0207	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853075	154234	154902	+	669		response regulator of two-component system	GV12	NA
GV12|SEQ00210	VBIGarVag144721_0210	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853083	156810	157598	+	789		hypothetical protein	GV12	NA
GV12|SEQ00225	VBIGarVag144721_0225	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853113	180274	180456	-	183		FIG00671990: hypothetical protein	GV12	NA
GV12|SEQ00235	VBIGarVag144721_0235	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853133	192355	192636	-	282		Hydrolase, haloacid dehalogenase-like family	GV12	NA
GV12|SEQ00236	VBIGarVag144721_0236	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853135	192784	193032	-	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV12	NA
GV12|SEQ00259	VBIGarVag144721_0259	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853181	219362	219475	+	114		hypothetical protein	GV12	NA
GV12|SEQ00274	VBIGarVag144721_0274	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853211	242802	242930	+	129		hypothetical protein	GV12	NA
GV12|SEQ00330	VBIGarVag144721_0330	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853333	317730	317975	-	246		hypothetical protein	GV12	NA
GV12|SEQ00346	VBIGarVag144721_0346	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853365	341060	341302	-	243		hypothetical protein	GV12	NA
GV12|SEQ00410	VBIGarVag144721_0410	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853497	431674	431934	-	261		hypothetical protein	GV12	NA
GV12|SEQ00427	VBIGarVag144721_0427	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853531	470052	470168	-	117		hypothetical protein	GV12	NA
