cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV34|SEQ00021	VBIGarVag270440_0021	Gardnerella vaginalis JCP8481B	ATJF01000002	PATRIC	CDS	184003531	8723	8902	-	180		hypothetical protein	GV34	NA
GV34|SEQ00110	VBIGarVag270440_0110	Gardnerella vaginalis JCP8481B	ATJF01000005	PATRIC	CDS	184003716	2238	2366	-	129		hypothetical protein	GV34	NA
GV34|SEQ00119	VBIGarVag270440_0119	Gardnerella vaginalis JCP8481B	ATJF01000006	PATRIC	CDS	184003735	878	1006	-	129		hypothetical protein	GV34	NA
GV34|SEQ00226	VBIGarVag270440_0226	Gardnerella vaginalis JCP8481B	ATJF01000014	PATRIC	CDS	184003973	16124	16240	-	117		hypothetical protein	GV34	NA
GV34|SEQ00271	VBIGarVag270440_0271	Gardnerella vaginalis JCP8481B	ATJF01000018	PATRIC	CDS	184004079	14323	14448	+	126		hypothetical protein	GV34	NA
GV34|SEQ00399	VBIGarVag270440_0399	Gardnerella vaginalis JCP8481B	ATJF01000027	PATRIC	CDS	184004356	3247	3420	-	174		hypothetical protein	GV34	NA
GV34|SEQ00427	VBIGarVag270440_0427	Gardnerella vaginalis JCP8481B	ATJF01000030	PATRIC	CDS	184004417	1590	1709	+	120		hypothetical protein	GV34	NA
GV34|SEQ00544	VBIGarVag270440_0544	Gardnerella vaginalis JCP8481B	ATJF01000049	PATRIC	CDS	184004679	107	223	+	117		hypothetical protein	GV34	NA
GV34|SEQ00618	VBIGarVag270440_0618	Gardnerella vaginalis JCP8481B	ATJF01000059	PATRIC	CDS	184004837	10744	10902	-	159		hypothetical protein	GV34	NA
GV34|SEQ00625	VBIGarVag270440_0625	Gardnerella vaginalis JCP8481B	ATJF01000060	PATRIC	CDS	184004852	5760	6008	+	249		hypothetical protein	GV34	NA
GV34|SEQ00747	VBIGarVag270440_0747	Gardnerella vaginalis JCP8481B	ATJF01000079	PATRIC	CDS	184005121	46	210	+	165		hypothetical protein	GV34	NA
GV34|SEQ00828	VBIGarVag270440_0828	Gardnerella vaginalis JCP8481B	ATJF01000082	PATRIC	CDS	184005288	17100	17234	+	135		hypothetical protein	GV34	NA
GV34|SEQ00831	VBIGarVag270440_0831	Gardnerella vaginalis JCP8481B	ATJF01000083	PATRIC	CDS	184005295	2325	2441	+	117		hypothetical protein	GV34	NA
GV34|SEQ00854	VBIGarVag270440_0854	Gardnerella vaginalis JCP8481B	ATJF01000087	PATRIC	CDS	184005347	2643	2813	+	171		hypothetical protein	GV34	NA
GV34|SEQ00970	VBIGarVag270440_0970	Gardnerella vaginalis JCP8481B	ATJF01000110	PATRIC	CDS	184005613	17546	17659	+	114		hypothetical protein	GV34	NA
GV34|SEQ00994	VBIGarVag270440_0994	Gardnerella vaginalis JCP8481B	ATJF01000115	PATRIC	CDS	184005667	896	1030	-	135		hypothetical protein	GV34	NA
GV34|SEQ01054	VBIGarVag270440_1054	Gardnerella vaginalis JCP8481B	ATJF01000119	PATRIC	CDS	184005797	1315	1446	-	132		hypothetical protein	GV34	NA
GV34|SEQ01123	VBIGarVag270440_1123	Gardnerella vaginalis JCP8481B	ATJF01000128	PATRIC	CDS	184005952	13399	13596	-	198		hypothetical protein	GV34	NA
GV34|SEQ01144	VBIGarVag270440_1144	Gardnerella vaginalis JCP8481B	ATJF01000128	PATRIC	CDS	184005994	36546	36671	-	126		hypothetical protein	GV34	NA
GV34|SEQ01198	VBIGarVag270440_1198	Gardnerella vaginalis JCP8481B	ATJF01000148	PATRIC	CDS	184006126	2843	3304	-	462		SSU ribosomal protein S16p	GV34	NA
GV34|SEQ01238	VBIGarVag270440_1238	Gardnerella vaginalis JCP8481B	ATJF01000165	PATRIC	CDS	184006223	155	295	+	141		hypothetical protein	GV34	NA
