cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
LON1|SEQ00060	VBIBifLon107831_0060	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117147	75970	76332	+	363		Mobile element protein	LON1	NA
LON1|SEQ00062	VBIBifLon107831_0062	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117151	76607	76783	-	177		hypothetical protein	LON1	NA
LON1|SEQ00066	VBIBifLon107831_0066	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117159	79335	79859	-	525		possible TetR-type transcriptional regulator	LON1	NA
LON1|SEQ00067	VBIBifLon107831_0067	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117161	79881	80039	+	159		hypothetical protein	LON1	NA
LON1|SEQ00087	VBIBifLon107831_0087	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117201	100694	100807	+	114		site-specific recombinase	LON1	NA
LON1|SEQ00301	VBIBifLon107831_0301	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117639	364084	365052	-	969		FIG00672247: hypothetical protein	LON1	NA
LON1|SEQ00333	VBIBifLon107831_0333	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117707	397979	398173	+	195		hypothetical protein	LON1	NA
LON1|SEQ00355	VBIBifLon107831_0355	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117751	419882	427609	-	7728		Cell wall surface anchor family protein	LON1	NA
LON1|SEQ00364	VBIBifLon107831_0364	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117769	438261	438428	-	168		FIG00426382: hypothetical protein	LON1	NA
LON1|SEQ00368	VBIBifLon107831_0368	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117779	440676	441035	-	360		hypothetical protein	LON1	NA
LON1|SEQ00395	VBIBifLon107831_0395	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117833	468449	468694	+	246		site-specific recombinase	LON1	NA
LON1|SEQ00522	VBIBifLon107831_0523	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118099	609299	609616	+	318		hypothetical protein	LON1	NA
LON1|SEQ00529	VBIBifLon107831_0530	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118113	618359	618472	-	114		FIG00426033: hypothetical protein	LON1	NA
LON1|SEQ00536	VBIBifLon107831_0537	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118127	624602	625174	+	573		Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	LON1	NA
LON1|SEQ00572	VBIBifLon107831_0573	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118201	664976	665095	+	120		hypothetical protein	LON1	NA
LON1|SEQ00674	VBIBifLon107831_0675	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118415	785186	785374	-	189		hypothetical protein	LON1	NA
LON1|SEQ00729	VBIBifLon107831_0730	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118531	850469	850783	-	315		hypothetical protein	LON1	NA
LON1|SEQ00730	VBIBifLon107831_0731	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118533	850887	851207	-	321		hypothetical protein	LON1	NA
LON1|SEQ00731	VBIBifLon107831_0732	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118535	851204	851644	-	441		Formate efflux transporter (TC 2.A.44 family)	LON1	NA
LON1|SEQ00754	VBIBifLon107831_0755	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118581	877772	879559	-	1788		TPR-repeat-containing protein	LON1	NA
LON1|SEQ00783	VBIBifLon107831_0784	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118639	909798	910115	-	318		Beta-glucuronidase (EC 3.2.1.31)	LON1	NA
LON1|SEQ00878	VBIBifLon107831_0879	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118833	1023971	1024102	-	132		hypothetical protein	LON1	NA
LON1|SEQ00883	VBIBifLon107831_0884	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118843	1028226	1028363	-	138		hypothetical protein	LON1	NA
LON1|SEQ00884	VBIBifLon107831_0885	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118845	1028422	1029036	+	615		HipA protein	LON1	NA
LON1|SEQ00896	VBIBifLon107831_0897	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118869	1041718	1041849	-	132		FIG00424334: hypothetical protein	LON1	NA
LON1|SEQ00952	VBIBifLon107831_0953	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118981	1124467	1124835	-	369		Mobile element protein	LON1	NA
LON1|SEQ00957	VBIBifLon107831_0958	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118991	1127269	1127709	-	441		Mobile element protein	LON1	NA
LON1|SEQ00958	VBIBifLon107831_0959	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118993	1127706	1128053	-	348		Mobile element protein	LON1	NA
LON1|SEQ00961	VBIBifLon107831_0962	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118999	1130472	1131674	-	1203		hypothetical protein	LON1	NA
LON1|SEQ00976	VBIBifLon107831_0977	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21119029	1151034	1151216	-	183		Mobile element protein	LON1	NA
LON1|SEQ00980	VBIBifLon107831_0981	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21119037	1154693	1155184	-	492		Mobile element protein	LON1	NA
LON1|SEQ01106	VBIBifLon107831_1107	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21119305	1298525	1298695	+	171		hypothetical protein	LON1	NA
LON1|SEQ01108	VBIBifLon107831_1109	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21119309	1299581	1299895	+	315		hypothetical protein	LON1	NA
LON1|SEQ01117	VBIBifLon107831_1118	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21119327	1305941	1306081	+	141		hypothetical protein	LON1	NA
LON1|SEQ01121	VBIBifLon107831_1122	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21119335	1310253	1310546	-	294		hypothetical protein	LON1	NA
LON1|SEQ01122	VBIBifLon107831_1123	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21119337	1310647	1310886	+	240		hypothetical protein	LON1	NA
