cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
BRE7|SEQ00016	VBIBifBre340732_0016	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268618422	22114	22245	-	132		hypothetical protein	BRE7	NA
BRE7|SEQ00035	VBIBifBre340732_0035	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268618461	46042	46200	+	159		Transcriptional regulator, LacI family	BRE7	NA
BRE7|SEQ00165	VBIBifBre340732_0165	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268618729	216816	216995	+	180		hypothetical protein	BRE7	NA
BRE7|SEQ00167	VBIBifBre340732_0167	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268618733	218003	218350	+	348		hypothetical protein	BRE7	NA
BRE7|SEQ00392	VBIBifBre340732_0392	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619206	483221	483385	+	165		hypothetical protein	BRE7	NA
BRE7|SEQ00414	VBIBifBre340732_0414	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619250	510193	511299	+	1107		capsular polysaccharide biosynthesis protein	BRE7	NA
BRE7|SEQ00416	VBIBifBre340732_0416	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619255	514128	514529	-	402		Mobile element protein	BRE7	NA
BRE7|SEQ00417	VBIBifBre340732_0417	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619257	515162	515284	+	123		Mobile element protein	BRE7	NA
BRE7|SEQ00424	VBIBifBre340732_0424	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619272	522987	523175	+	189		hypothetical protein	BRE7	NA
BRE7|SEQ00427	VBIBifBre340732_0427	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619279	526087	526305	-	219		POSSIBLE CONSERVED INTEGRAL MEMBRANE PROTEIN	BRE7	NA
BRE7|SEQ00429	VBIBifBre340732_0429	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619283	528776	528895	+	120		Mobile element protein	BRE7	NA
BRE7|SEQ00473	VBIBifBre340732_0473	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619372	601493	601624	+	132		FIG00424334: hypothetical protein	BRE7	NA
BRE7|SEQ00548	VBIBifBre340732_0548	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619526	673844	674086	-	243		hypothetical protein	BRE7	NA
BRE7|SEQ00586	VBIBifBre340732_0586	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619606	713373	713549	-	177		COG2246: Predicted membrane protein	BRE7	NA
