cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
DEN2|SEQ00008	VBIBifDen39005_0008	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000001	PATRIC	CDS	42108297	9804	10169	+	366		MSM (multiple sugar metabolism) operon regulatory protein	DEN2	NA
DEN2|SEQ00058	VBIBifDen39005_0058	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000002	PATRIC	CDS	42108398	9689	9820	-	132		hypothetical protein	DEN2	NA
DEN2|SEQ00073	VBIBifDen39005_0073	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	42108440	11666	11875	+	210		Glutathione-regulated potassium-efflux system ATP-binding protein	DEN2	NA
DEN2|SEQ00089	VBIBifDen39005_0089	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	42108475	32465	32875	+	411		Cytoplasmic hypothetical protein DUF199, a subgroup	DEN2	NA
DEN2|SEQ00093	VBIBifDen39005_0093	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	42108483	35664	35789	-	126		hypothetical protein	DEN2	NA
DEN2|SEQ00100	VBIBifDen39005_0100	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	42108497	43628	43891	+	264		Chaperone protein DnaJ	DEN2	NA
DEN2|SEQ00181	VBIBifDen39005_0181	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	42108676	125157	126200	-	1044		FIG00672247: hypothetical protein	DEN2	NA
DEN2|SEQ00222	VBIBifDen39005_0222	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	42108761	169225	169701	-	477		N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	DEN2	NA
DEN2|SEQ00226	VBIBifDen39005_0226	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	42108771	173221	173532	-	312		Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	DEN2	NA
DEN2|SEQ00290	VBIBifDen39005_0290	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000006	PATRIC	CDS	42108903	1791	2135	+	345		FIG00424766: hypothetical protein	DEN2	NA
DEN2|SEQ00309	VBIBifDen39005_0309	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000006	PATRIC	CDS	42108941	25444	25614	-	171		Alpha-galactosidase (EC 3.2.1.22)	DEN2	NA
DEN2|SEQ00339	VBIBifDen39005_0339	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000006	PATRIC	CDS	42109001	63389	63907	-	519		hypothetical protein	DEN2	NA
DEN2|SEQ00399	VBIBifDen39005_0399	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000007	PATRIC	CDS	42109124	37419	37691	+	273		hypothetical protein	DEN2	NA
DEN2|SEQ00422	VBIBifDen39005_0422	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000007	PATRIC	CDS	42109170	53561	53752	+	192		hypothetical protein	DEN2	NA
