cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
BRE6|SEQ00013	VBIBifBre268992_0013	Bifidobacterium breve JCP7499	AWSX01000001	PATRIC	CDS	177653112	11119	11958	+	840		PE-PGRS FAMILY PROTEIN	BRE6	NA
BRE6|SEQ00063	VBIBifBre268992_0063	Bifidobacterium breve JCP7499	AWSX01000007	PATRIC	CDS	177653223	5778	6413	-	636		hypothetical protein	BRE6	NA
BRE6|SEQ00065	VBIBifBre268992_0065	Bifidobacterium breve JCP7499	AWSX01000007	PATRIC	CDS	177653227	7924	9546	+	1623		TPR-repeat-containing protein	BRE6	NA
BRE6|SEQ00175	VBIBifBre268992_0175	Bifidobacterium breve JCP7499	AWSX01000011	PATRIC	CDS	177653458	34213	35106	-	894		hypothetical protein	BRE6	NA
BRE6|SEQ00184	VBIBifBre268992_0184	Bifidobacterium breve JCP7499	AWSX01000012	PATRIC	CDS	177653477	11087	12190	-	1104		hypothetical protein	BRE6	NA
BRE6|SEQ00289	VBIBifBre268992_0289	Bifidobacterium breve JCP7499	AWSX01000014	PATRIC	CDS	177653689	67949	68095	+	147		hypothetical protein	BRE6	NA
BRE6|SEQ00295	VBIBifBre268992_0295	Bifidobacterium breve JCP7499	AWSX01000016	PATRIC	CDS	177653704	4237	4446	+	210		Mobile element protein	BRE6	NA
BRE6|SEQ00296	VBIBifBre268992_0296	Bifidobacterium breve JCP7499	AWSX01000016	PATRIC	CDS	177653706	4847	5611	+	765		hypothetical protein	BRE6	NA
BRE6|SEQ00297	VBIBifBre268992_0297	Bifidobacterium breve JCP7499	AWSX01000016	PATRIC	CDS	177653709	5915	6346	-	432		DNA invertase	BRE6	NA
BRE6|SEQ00304	VBIBifBre268992_0304	Bifidobacterium breve JCP7499	AWSX01000016	PATRIC	CDS	177653723	14571	14696	-	126		hypothetical protein	BRE6	NA
BRE6|SEQ00314	VBIBifBre268992_0314	Bifidobacterium breve JCP7499	AWSX01000017	PATRIC	CDS	177653744	10707	10868	-	162		hypothetical protein	BRE6	NA
BRE6|SEQ00315	VBIBifBre268992_0315	Bifidobacterium breve JCP7499	AWSX01000017	PATRIC	CDS	177653746	11051	11173	-	123		hypothetical protein	BRE6	NA
BRE6|SEQ00379	VBIBifBre268992_0379	Bifidobacterium breve JCP7499	AWSX01000020	PATRIC	CDS	177653882	5118	5243	-	126		hypothetical protein	BRE6	NA
BRE6|SEQ00446	VBIBifBre268992_0446	Bifidobacterium breve JCP7499	AWSX01000022	PATRIC	CDS	177654022	28595	28735	+	141		hypothetical protein	BRE6	NA
BRE6|SEQ00449	VBIBifBre268992_0449	Bifidobacterium breve JCP7499	AWSX01000022	PATRIC	CDS	177654028	32334	32453	+	120		hypothetical protein	BRE6	NA
BRE6|SEQ00494	VBIBifBre268992_0494	Bifidobacterium breve JCP7499	AWSX01000025	PATRIC	CDS	177654122	21333	21551	-	219		PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)	BRE6	NA
BRE6|SEQ00495	VBIBifBre268992_0495	Bifidobacterium breve JCP7499	AWSX01000025	PATRIC	CDS	177654124	21566	21679	+	114		hypothetical protein	BRE6	NA
BRE6|SEQ00496	VBIBifBre268992_0496	Bifidobacterium breve JCP7499	AWSX01000025	PATRIC	CDS	177654126	21696	21812	-	117		hypothetical protein	BRE6	NA
BRE6|SEQ00510	VBIBifBre268992_0510	Bifidobacterium breve JCP7499	AWSX01000027	PATRIC	CDS	177654157	45	221	-	177		Argininosuccinate lyase (EC 4.3.2.1)	BRE6	NA
BRE6|SEQ00524	VBIBifBre268992_0524	Bifidobacterium breve JCP7499	AWSX01000029	PATRIC	CDS	177654187	9	143	+	135		hypothetical protein	BRE6	NA
BRE6|SEQ00556	VBIBifBre268992_0556	Bifidobacterium breve JCP7499	AWSX01000030	PATRIC	CDS	177654256	6241	6366	+	126		hypothetical protein	BRE6	NA
BRE6|SEQ00574	VBIBifBre268992_0574	Bifidobacterium breve JCP7499	AWSX01000030	PATRIC	CDS	177654292	19282	19527	-	246		hypothetical protein	BRE6	NA
BRE6|SEQ00594	VBIBifBre268992_0594	Bifidobacterium breve JCP7499	AWSX01000032	PATRIC	CDS	177654336	17748	19754	-	2007		hypothetical protein	BRE6	NA
BRE6|SEQ00595	VBIBifBre268992_0595	Bifidobacterium breve JCP7499	AWSX01000032	PATRIC	CDS	177654338	19791	21782	-	1992		hypothetical protein	BRE6	NA
BRE6|SEQ00597	VBIBifBre268992_0597	Bifidobacterium breve JCP7499	AWSX01000033	PATRIC	CDS	177654343	35	271	+	237		hypothetical protein	BRE6	NA
BRE6|SEQ00623	VBIBifBre268992_0623	Bifidobacterium breve JCP7499	AWSX01000036	PATRIC	CDS	177654404	183	338	+	156		hypothetical protein	BRE6	NA
BRE6|SEQ00624	VBIBifBre268992_0624	Bifidobacterium breve JCP7499	AWSX01000036	PATRIC	CDS	177654406	335	484	-	150		hypothetical protein	BRE6	NA
BRE6|SEQ00626	VBIBifBre268992_0626	Bifidobacterium breve JCP7499	AWSX01000036	PATRIC	CDS	177654410	1424	1630	-	207		hypothetical protein	BRE6	NA
BRE6|SEQ00629	VBIBifBre268992_0629	Bifidobacterium breve JCP7499	AWSX01000036	PATRIC	CDS	177654416	3061	3783	-	723		hypothetical protein	BRE6	NA
BRE6|SEQ00630	VBIBifBre268992_0630	Bifidobacterium breve JCP7499	AWSX01000036	PATRIC	CDS	177654418	3776	4090	-	315		hypothetical protein	BRE6	NA
BRE6|SEQ00631	VBIBifBre268992_0631	Bifidobacterium breve JCP7499	AWSX01000036	PATRIC	CDS	177654420	4087	4485	-	399		hypothetical protein	BRE6	NA
BRE6|SEQ00633	VBIBifBre268992_0633	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654425	15	224	-	210		hypothetical protein	BRE6	NA
BRE6|SEQ00635	VBIBifBre268992_0635	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654429	1252	1608	+	357		hypothetical protein	BRE6	NA
BRE6|SEQ00636	VBIBifBre268992_0636	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654431	1621	2013	+	393		hypothetical protein	BRE6	NA
BRE6|SEQ00637	VBIBifBre268992_0637	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654433	2018	2734	+	717		hypothetical protein	BRE6	NA
BRE6|SEQ00638	VBIBifBre268992_0638	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654435	2798	3145	+	348		hypothetical protein	BRE6	NA
BRE6|SEQ00681	VBIBifBre268992_0681	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654526	48528	48656	-	129		putative phage integrase	BRE6	NA
BRE6|SEQ00682	VBIBifBre268992_0682	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654528	48619	48993	-	375		putative phage integrase	BRE6	NA
BRE6|SEQ00684	VBIBifBre268992_0684	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654532	50053	50205	+	153		hypothetical protein	BRE6	NA
BRE6|SEQ00685	VBIBifBre268992_0685	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS	177654534	50239	50598	+	360		hypothetical protein	BRE6	NA
