cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV15|SEQ00074	NA	VBIGarVag249709_0074	Gardnerella vaginalis 6420B	ADEP01000002	PATRIC	CDS	85483635	203	331	-	129		hypothetical protein	GV15
GV15|SEQ00075	NA	VBIGarVag249709_0075	Gardnerella vaginalis 6420B	ADEP01000002	PATRIC	CDS	85483637	365	481	-	117		hypothetical protein	GV15
GV15|SEQ00086	NA	VBIGarVag249709_0086	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	85483660	188	616	+	429		hypothetical protein	GV15
GV15|SEQ00100	NA	VBIGarVag249709_0100	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	85483688	12329	12448	+	120		hypothetical protein	GV15
GV15|SEQ00103	NA	VBIGarVag249709_0103	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	85483694	15775	17235	+	1461		hypothetical protein	GV15
GV15|SEQ00115	NA	VBIGarVag249709_0115	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	85483720	28245	29015	+	771		hypothetical protein	GV15
GV15|SEQ00138	NA	VBIGarVag249709_0138	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	85483767	64284	64532	-	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV15
GV15|SEQ00187	NA	VBIGarVag249709_0187	Gardnerella vaginalis 6420B	ADEP01000004	PATRIC	CDS	85483870	628	747	-	120		hypothetical protein	GV15
GV15|SEQ00191	NA	VBIGarVag249709_0191	Gardnerella vaginalis 6420B	ADEP01000004	PATRIC	CDS	85483878	9544	9666	+	123		hypothetical protein	GV15
GV15|SEQ00267	NA	VBIGarVag249709_0267	Gardnerella vaginalis 6420B	ADEP01000004	PATRIC	CDS	85484042	104007	104120	+	114		hypothetical protein	GV15
GV15|SEQ00271	NA	VBIGarVag249709_0271	Gardnerella vaginalis 6420B	ADEP01000004	PATRIC	CDS	85484050	107284	107478	+	195		hypothetical protein	GV15
GV15|SEQ00301	NA	VBIGarVag249709_0301	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484115	25790	25912	-	123		hypothetical protein	GV15
GV15|SEQ00318	NA	VBIGarVag249709_0318	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484149	44208	44321	+	114		hypothetical protein	GV15
GV15|SEQ00328	NA	VBIGarVag249709_0328	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484169	53505	53642	-	138		hypothetical protein	GV15
GV15|SEQ00331	NA	VBIGarVag249709_0331	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484175	56974	57120	-	147		hypothetical protein	GV15
GV15|SEQ00334	NA	VBIGarVag249709_0334	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484181	58961	59077	-	117		hypothetical protein	GV15
GV15|SEQ00361	NA	VBIGarVag249709_0361	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484241	91029	91160	+	132		hypothetical protein	GV15
GV15|SEQ00366	NA	VBIGarVag249709_0366	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484251	97486	97947	+	462	rpsP	SSU ribosomal protein S16p	GV15
GV15|SEQ00443	NA	VBIGarVag249709_0443	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484408	176626	176739	-	114		hypothetical protein	GV15
GV15|SEQ00459	NA	VBIGarVag249709_0459	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484448	197021	197788	-	768		hypothetical protein	GV15
GV15|SEQ00460	NA	VBIGarVag249709_0460	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484450	198097	198234	+	138		hypothetical protein	GV15
GV15|SEQ00529	NA	VBIGarVag249709_0529	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484594	277169	277327	-	159		Cell filamentation protein fic	GV15
GV15|SEQ00532	NA	VBIGarVag249709_0532	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484600	278167	278328	+	162		hypothetical protein	GV15
GV15|SEQ00580	NA	VBIGarVag249709_0580	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484698	329891	331966	+	2076		hypothetical protein	GV15
GV15|SEQ00581	NA	VBIGarVag249709_0581	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484700	331963	332094	+	132		hypothetical protein	GV15
GV15|SEQ00648	NA	VBIGarVag249709_0648	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484843	99819	99977	-	159		hypothetical protein	GV15
GV15|SEQ00707	NA	VBIGarVag249709_0707	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484961	177724	178038	+	315		hypothetical protein	GV15
GV15|SEQ00708	NA	VBIGarVag249709_0708	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484963	178117	179013	+	897		hypothetical protein	GV15
GV15|SEQ00709	NA	VBIGarVag249709_0709	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484965	179010	181145	+	2136		hypothetical protein	GV15
GV15|SEQ00710	NA	VBIGarVag249709_0710	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484967	181246	181464	+	219		Type III restriction-modification system DNA endonuclease res (EC 3.1.21.5)	GV15
GV15|SEQ00711	NA	VBIGarVag249709_0711	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484969	181486	181929	+	444		hypothetical protein	GV15
GV15|SEQ00715	NA	VBIGarVag249709_0715	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484977	184674	184829	-	156		hypothetical protein	GV15
GV15|SEQ00766	NA	VBIGarVag249709_0766	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85485089	248290	248439	+	150		hypothetical protein	GV15
GV15|SEQ00902	NA	VBIGarVag249709_0902	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485380	60496	60627	+	132		hypothetical protein	GV15
GV15|SEQ00922	NA	VBIGarVag249709_0922	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485420	84410	84778	-	369		hypothetical protein	GV15
GV15|SEQ00937	NA	VBIGarVag249709_0937	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485450	109524	109661	-	138		hypothetical protein	GV15
GV15|SEQ00969	NA	VBIGarVag249709_0969	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485518	152616	152732	+	117		hypothetical protein	GV15
GV15|SEQ00973	NA	VBIGarVag249709_0973	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485526	156593	156712	-	120		Cell division protein FtsH (EC 3.4.24.-)	GV15
GV15|SEQ00991	NA	VBIGarVag249709_0991	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485562	179554	179670	+	117		hypothetical protein	GV15
GV15|SEQ01000	NA	VBIGarVag249709_1000	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485580	197104	197220	+	117		hypothetical protein	GV15
GV15|SEQ01005	NA	VBIGarVag249709_1005	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485590	210197	210316	-	120		Sortase A, LPXTG specific	GV15
