cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV31|SEQ00087	NA	VBIGarVag264983_0087	Gardnerella vaginalis JCP8151A	ATJI01000003	PATRIC	CDS	183995201	25044	25160	+	117		hypothetical protein	GV31
GV31|SEQ00097	NA	VBIGarVag264983_0097	Gardnerella vaginalis JCP8151A	ATJI01000004	PATRIC	CDS	183995222	1533	1658	+	126		hypothetical protein	GV31
GV31|SEQ00100	NA	VBIGarVag264983_0100	Gardnerella vaginalis JCP8151A	ATJI01000004	PATRIC	CDS	183995228	2744	2863	-	120		hypothetical protein	GV31
GV31|SEQ00161	NA	VBIGarVag264983_0161	Gardnerella vaginalis JCP8151A	ATJI01000008	PATRIC	CDS	183995358	5856	6005	+	150		hypothetical protein	GV31
GV31|SEQ00209	NA	VBIGarVag264983_0209	Gardnerella vaginalis JCP8151A	ATJI01000010	PATRIC	CDS	183995458	4178	4426	-	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV31
GV31|SEQ00233	NA	VBIGarVag264983_0233	Gardnerella vaginalis JCP8151A	ATJI01000011	PATRIC	CDS	183995507	28742	28936	+	195		Hydrogen peroxide-inducible genes activator	GV31
GV31|SEQ00301	NA	VBIGarVag264983_0301	Gardnerella vaginalis JCP8151A	ATJI01000011	PATRIC	CDS	183995649	106853	106981	-	129		hypothetical protein	GV31
GV31|SEQ00344	NA	VBIGarVag264983_0344	Gardnerella vaginalis JCP8151A	ATJI01000013	PATRIC	CDS	183995737	9949	10872	-	924		hypothetical protein	GV31
GV31|SEQ00346	NA	VBIGarVag264983_0346	Gardnerella vaginalis JCP8151A	ATJI01000013	PATRIC	CDS	183995741	11819	12040	+	222		hypothetical protein	GV31
GV31|SEQ00473	NA	VBIGarVag264983_0473	Gardnerella vaginalis JCP8151A	ATJI01000018	PATRIC	CDS	183996014	5620	5763	-	144		hypothetical protein	GV31
GV31|SEQ00479	NA	VBIGarVag264983_0479	Gardnerella vaginalis JCP8151A	ATJI01000019	PATRIC	CDS	183996027	1888	2409	-	522		hypothetical protein	GV31
GV31|SEQ00480	NA	VBIGarVag264983_0480	Gardnerella vaginalis JCP8151A	ATJI01000019	PATRIC	CDS	183996029	2500	2724	+	225		hypothetical protein	GV31
GV31|SEQ00636	NA	VBIGarVag264983_0636	Gardnerella vaginalis JCP8151A	ATJI01000029	PATRIC	CDS	183996358	13453	13572	+	120		hypothetical protein	GV31
GV31|SEQ00700	NA	VBIGarVag264983_0700	Gardnerella vaginalis JCP8151A	ATJI01000035	PATRIC	CDS	183996495	4773	4892	+	120		hypothetical protein	GV31
GV31|SEQ00782	NA	VBIGarVag264983_0782	Gardnerella vaginalis JCP8151A	ATJI01000043	PATRIC	CDS	183996683	1417	1542	-	126		hypothetical protein	GV31
