cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV12|SEQ00001	NA	VBIGarVag144721_0001	Gardnerella vaginalis 5-1	NZ_ADAN01000001	PATRIC	CDS	37852645	41	187	+	147		hypothetical protein	GV12
GV12|SEQ00076	NA	VBIGarVag144721_0076	Gardnerella vaginalis 5-1	NZ_ADAN01000002	PATRIC	CDS	37852802	95684	95818	+	135		FIG00672535: hypothetical protein	GV12
GV12|SEQ00095	NA	VBIGarVag144721_0095	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852841	18099	18260	-	162		DNA polymerase III alpha subunit (EC 2.7.7.7)	GV12
GV12|SEQ00096	NA	VBIGarVag144721_0096	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852843	18901	19797	+	897		Cardiolipin synthetase (EC 2.7.8.-)	GV12
GV12|SEQ00097	NA	VBIGarVag144721_0097	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852845	19860	21437	+	1578		hypothetical protein	GV12
GV12|SEQ00098	NA	VBIGarVag144721_0098	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852847	21766	21903	-	138		hypothetical protein	GV12
GV12|SEQ00184	NA	VBIGarVag144721_0184	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853029	129562	129693	-	132		hypothetical protein	GV12
GV12|SEQ00189	NA	VBIGarVag144721_0189	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853039	134459	134995	-	537		hypothetical protein	GV12
GV12|SEQ00203	NA	VBIGarVag144721_0203	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853067	151129	151371	+	243		hypothetical protein	GV12
GV12|SEQ00204	NA	VBIGarVag144721_0204	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853069	151969	152562	+	594		ABC transporter, ATP-binding protein	GV12
GV12|SEQ00205	NA	VBIGarVag144721_0205	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853071	152555	153847	+	1293		hypothetical protein	GV12
