cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ01703	27189777	VBIBifAdo136061_1703	SEQ01703	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264459	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BIF1|SEQ01161	86884895	VBIBifBif87902_1161	SEQ01161	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE1|SEQ01120	268604246	VBIBifBre340958_1120	SEQ01120	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE2|SEQ01208	268608397	VBIBifBre337368_1208	SEQ01208	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE3|SEQ00703	54193091	VBIBifBre167886_0703	SEQ00703	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE4|SEQ01153	268612428	VBIBifBre327712_1153	SEQ01153	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE5|SEQ01273	268616724	VBIBifBre336369_1274	SEQ01273	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE6|SEQ01837	177656985	VBIBifBre268992_1837	SEQ01837	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000086	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE7|SEQ01160	268620803	VBIBifBre340732_1160	SEQ01160	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE8|SEQ01188	268624969	VBIBifBre176493_1188	SEQ01188	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
BRE9|SEQ01244	58446611	VBIBifBre30019_1244	SEQ01244	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0140
