cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ00121	27186458	VBIBifAdo136061_0121	SEQ00121	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264436	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
ANI1|SEQ01323	86847653	VBIBifAni240121_1323	SEQ01323	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
ANI2|SEQ01323	86851006	VBIBifAni235968_1323	SEQ01323	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
ANI3|SEQ01333	42765026	VBIBifAni108068_1333	SEQ01333	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
BIF1|SEQ00399	86883329	VBIBifBif87902_0399	SEQ00399	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
INF1|SEQ00441	46884820	VBIBifLon182273_0441	SEQ00441	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
LON1|SEQ00910	21118897	VBIBifLon107831_0911	SEQ00910	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
LON2|SEQ00991	42581529	VBIBifLon171405_0992	SEQ00991	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
LON3|SEQ00783	42768540	VBIBifLon156230_0783	SEQ00783	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
LON4|SEQ00428	46889095	VBIBifLon48544_0428	SEQ00428	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
THE1|SEQ00438	124734051	VBIBifThe274299_0438	SEQ00438	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	ec	clust_1231
