cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
GV01|SEQ00001	85494094	VBIGarVag247323_0001	SEQ00001	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV02|SEQ00790	85498417	VBIGarVag242669_0790	SEQ00790	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV03|SEQ00086	85499539	VBIGarVag247424_0086	SEQ00086	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV04|SEQ01152	85482232	VBIGarVag246433_1152	SEQ01152	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000010	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV05|SEQ01065	52547914	VBIGarVag174900_1065	SEQ01065	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000007	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV06|SEQ00960	85490731	VBIGarVag244004_0960	SEQ00960	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000021	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV07|SEQ00984	85493645	VBIGarVag249177_0984	SEQ00984	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000017	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV08|SEQ01304	85477088	VBIGarVag251521_1304	SEQ01304	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000014	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV09|SEQ00660	55260514	VBIGarVag169280_0660	SEQ00660	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000007	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
GV10|SEQ01096	32148284	VBIGarVag136958_1096	SEQ01096	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	ec	clust_0918
