cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
LON4|SEQ00993	46890263	VBIBifLon48544_0993	SEQ00993	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0016021	integral to membrane	go	NA
LON4|SEQ00993	46890263	VBIBifLon48544_0993	SEQ00993	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0009306	protein secretion	go	NA
LON4|SEQ00993	46890263	VBIBifLon48544_0993	SEQ00993	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	go	NA
LON4|SEQ00995	46890268	VBIBifLon48544_0995	SEQ00995	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	GO:0006886	intracellular protein transport	go	NA
LON4|SEQ00995	46890268	VBIBifLon48544_0995	SEQ00995	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	GO:0016020	membrane	go	NA
LON4|SEQ00995	46890268	VBIBifLon48544_0995	SEQ00995	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	GO:0006605	protein targeting	go	NA
LON4|SEQ01017	46890353	VBIBifLon48544_1017	SEQ01017	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	DNA polymerase III beta subunit (EC 2.7.7.7)	GO:0003887	DNA-directed DNA polymerase activity	go	NA
LON4|SEQ01077	46890475	VBIBifLon48544_1077	SEQ01077	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	N-formylglutamate deformylase (EC 3.5.1.68)	GO:0050129	N-formylglutamate deformylase activity	go	NA
LON4|SEQ01088	46890497	VBIBifLon48544_1088	SEQ01088	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	GO:0004516	nicotinate phosphoribosyltransferase activity	go	NA
LON4|SEQ01090	46890501	VBIBifLon48544_1090	SEQ01090	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Replicative DNA helicase (EC 3.6.1.-) @ intein-containing	GO:0003678	DNA helicase activity	go	NA
LON4|SEQ01090	46890501	VBIBifLon48544_1090	SEQ01090	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Replicative DNA helicase (EC 3.6.1.-) @ intein-containing	GO:0006260	DNA replication	go	NA
LON4|SEQ01090	46890501	VBIBifLon48544_1090	SEQ01090	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Replicative DNA helicase (EC 3.6.1.-) @ intein-containing	GO:0005524	ATP binding	go	NA
