cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
THE1|SEQ00093	124733349	VBIBifThe274299_0093	SEQ00093	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase activity	go	NA
THE1|SEQ00478	124734132	VBIBifThe274299_0478	SEQ00478	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Cytidylate kinase (EC 2.7.4.14)	GO:0004127	cytidylate kinase activity	go	NA
THE1|SEQ00512	124734200	VBIBifThe274299_0512	SEQ00512	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	S-adenosylmethionine synthetase (EC 2.5.1.6)	GO:0004478	methionine adenosyltransferase activity	go	NA
THE1|SEQ00516	124734208	VBIBifThe274299_0516	SEQ00516	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Hydroxymethylpyrimidine ABC transporter, transmembrane component	GO:0006810	transport	go	NA
THE1|SEQ00516	124734208	VBIBifThe274299_0516	SEQ00516	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Hydroxymethylpyrimidine ABC transporter, transmembrane component	GO:0005215	transporter activity	go	NA
THE1|SEQ00516	124734208	VBIBifThe274299_0516	SEQ00516	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Hydroxymethylpyrimidine ABC transporter, transmembrane component	GO:0016020	membrane	go	NA
THE1|SEQ00525	124734226	VBIBifThe274299_0525	SEQ00525	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	D-lactate dehydrogenase (EC 1.1.1.28)	GO:0008720	D-lactate dehydrogenase activity	go	NA
THE1|SEQ00795	124734773	VBIBifThe274299_0795	SEQ00795	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	GO:0004735	pyrroline-5-carboxylate reductase activity	go	NA
THE1|SEQ00901	124734994	VBIBifThe274299_0901	SEQ00901	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Serine--pyruvate aminotransferase (EC 2.6.1.51) / L-alanine:glyoxylate aminotransferase (EC 2.6.1.44)	GO:0004760	serine-pyruvate transaminase activity	go	NA
THE1|SEQ00901	124734994	VBIBifThe274299_0901	SEQ00901	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Serine--pyruvate aminotransferase (EC 2.6.1.51) / L-alanine:glyoxylate aminotransferase (EC 2.6.1.44)	GO:0008453	alanine-glyoxylate transaminase activity	go	NA
THE1|SEQ01066	124735342	VBIBifThe274299_1066	SEQ01066	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0016021	integral to membrane	go	NA
THE1|SEQ01066	124735342	VBIBifThe274299_1066	SEQ01066	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	go	NA
THE1|SEQ01066	124735342	VBIBifThe274299_1066	SEQ01066	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0009306	protein secretion	go	NA
THE1|SEQ01169	124735558	VBIBifThe274299_1169	SEQ01169	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)	GO:0042286	glutamate-1-semialdehyde 2,1-aminomutase activity	go	NA
THE1|SEQ01281	124735784	VBIBifThe274299_1281	SEQ01281	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Sucrose-6-phosphate hydrolase (EC 3.2.1.26)	GO:0004564	beta-fructofuranosidase activity	go	NA
THE1|SEQ01391	124736020	VBIBifThe274299_1391	SEQ01391	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	Proline racemase (EC 5.1.1.4)	GO:0018112	proline racemase activity	go	NA
THE1|SEQ01594	124736445	VBIBifThe274299_1594	SEQ01594	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	MSM (multiple sugar metabolism) operon regulatory protein	GO:0043565	sequence-specific DNA binding	go	NA
THE1|SEQ01594	124736445	VBIBifThe274299_1594	SEQ01594	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	MSM (multiple sugar metabolism) operon regulatory protein	GO:0005622	intracellular	go	NA
THE1|SEQ01594	124736445	VBIBifThe274299_1594	SEQ01594	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	MSM (multiple sugar metabolism) operon regulatory protein	GO:0003700	transcription factor activity	go	NA
THE1|SEQ01599	124736461	VBIBifThe274299_1599	SEQ01599	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	transcriptional regulator, Crp/Fnr family	GO:0005622	intracellular	go	NA
THE1|SEQ01599	124736461	VBIBifThe274299_1599	SEQ01599	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	transcriptional regulator, Crp/Fnr family	GO:0003700	transcription factor activity	go	NA
