cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ00005	27186199	VBIBifAdo136061_0005	SEQ00005	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264421	PATRIC	CDS	NA	Porphobilinogen synthase (EC 4.2.1.24)	GO:0004655	porphobilinogen synthase activity	go	NA
ADO1|SEQ00030	27186252	VBIBifAdo136061_0030	SEQ00030	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmG	GO:0005215	transporter activity	go	NA
ADO1|SEQ00030	27186252	VBIBifAdo136061_0030	SEQ00030	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmG	GO:0016020	membrane	go	NA
ADO1|SEQ00030	27186252	VBIBifAdo136061_0030	SEQ00030	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmG	GO:0006810	transport	go	NA
ADO1|SEQ00056	27186304	VBIBifAdo136061_0056	SEQ00056	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmG	GO:0016020	membrane	go	NA
ADO1|SEQ00056	27186304	VBIBifAdo136061_0056	SEQ00056	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmG	GO:0006810	transport	go	NA
ADO1|SEQ00056	27186304	VBIBifAdo136061_0056	SEQ00056	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmG	GO:0005215	transporter activity	go	NA
ADO1|SEQ00075	27186349	VBIBifAdo136061_0075	SEQ00075	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	GO:0004069	aspartate transaminase activity	go	NA
ADO1|SEQ00077	27186353	VBIBifAdo136061_0077	SEQ00077	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264423	PATRIC	CDS	NA	Malate dehydrogenase (EC 1.1.1.37)	GO:0030060	L-malate dehydrogenase activity	go	NA
ADO1|SEQ00081	27186363	VBIBifAdo136061_0081	SEQ00081	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264425	PATRIC	CDS	NA	CTP synthase (EC 6.3.4.2)	GO:0003883	CTP synthase activity	go	NA
