cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00520	85495185	VBIGarVag247323_0520	SEQ00520	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV01|SEQ00520	85495185	VBIGarVag247323_0520	SEQ00520	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV02|SEQ00852	85498546	VBIGarVag242669_0852	SEQ00852	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV02|SEQ00852	85498546	VBIGarVag242669_0852	SEQ00852	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV03|SEQ00963	85501372	VBIGarVag247424_0963	SEQ00963	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV03|SEQ00963	85501372	VBIGarVag247424_0963	SEQ00963	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV04|SEQ01035	85481982	VBIGarVag246433_1035	SEQ01035	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV04|SEQ01035	85481982	VBIGarVag246433_1035	SEQ01035	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV05|SEQ01011	52547803	VBIGarVag174900_1011	SEQ01011	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV05|SEQ01011	52547803	VBIGarVag174900_1011	SEQ01011	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV06|SEQ01214	85491255	VBIGarVag244004_1214	SEQ01214	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV06|SEQ01214	85491255	VBIGarVag244004_1214	SEQ01214	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV07|SEQ00320	85492257	VBIGarVag249177_0320	SEQ00320	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV07|SEQ00320	85492257	VBIGarVag249177_0320	SEQ00320	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV08|SEQ00053	85474471	VBIGarVag251521_0053	SEQ00053	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV08|SEQ00053	85474471	VBIGarVag251521_0053	SEQ00053	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV09|SEQ00892	55260991	VBIGarVag169280_0892	SEQ00892	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
GV09|SEQ00892	55260991	VBIGarVag169280_0892	SEQ00892	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV10|SEQ00786	32147644	VBIGarVag136958_0786	SEQ00786	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	970	Aminoacyl-tRNA biosynthesis	path	clust_0158
GV10|SEQ00786	32147644	VBIGarVag136958_0786	SEQ00786	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	670	One carbon pool by folate	path	clust_0158
