cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00212	85494538	VBIGarVag247323_0212	SEQ00212	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV02|SEQ00484	85497763	VBIGarVag242669_0484	SEQ00484	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV03|SEQ00547	85500503	VBIGarVag247424_0547	SEQ00547	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV04|SEQ00414	85480706	VBIGarVag246433_0414	SEQ00414	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV05|SEQ00568	52546882	VBIGarVag174900_0568	SEQ00568	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV06|SEQ00823	85490444	VBIGarVag244004_0823	SEQ00823	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV07|SEQ00839	85493347	VBIGarVag249177_0839	SEQ00839	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV08|SEQ00383	85475165	VBIGarVag251521_0383	SEQ00383	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV09|SEQ00428	55260030	VBIGarVag169280_0428	SEQ00428	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV10|SEQ00363	32146766	VBIGarVag136958_0363	SEQ00363	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV11|SEQ01326	52551087	VBIGarVag171052_1326	SEQ01326	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000070	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV12|SEQ00905	37854533	VBIGarVag144721_0905	SEQ00905	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV13|SEQ00772	85487536	VBIGarVag244533_0772	SEQ00772	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV14|SEQ00854	85503599	VBIGarVag244375_0854	SEQ00854	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000008	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV15|SEQ00297	85484105	VBIGarVag249709_0297	SEQ00297	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV16|SEQ01077	85479340	VBIGarVag246379_1077	SEQ01077	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV17|SEQ00230	37850469	VBIGarVag146634_0230	SEQ00230	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV18|SEQ01213	42071264	VBIGarVag4823_1213	SEQ01213	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000144	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV19|SEQ00534	42627945	VBIGarVag39333_0535	SEQ00534	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
GV20|SEQ00989	54190830	VBIGarVag188338_0989	SEQ00989	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	970	Aminoacyl-tRNA biosynthesis	path	clust_0786
