cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00088	85494276	VBIGarVag247323_0088	SEQ00088	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	330	Arginine and proline metabolism	path	clust_0272
GV01|SEQ00088	85494276	VBIGarVag247323_0088	SEQ00088	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	250	Alanine, aspartate and glutamate metabolism	path	clust_0272
GV01|SEQ00088	85494276	VBIGarVag247323_0088	SEQ00088	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	630	Glyoxylate and dicarboxylate metabolism	path	clust_0272
GV01|SEQ00088	85494276	VBIGarVag247323_0088	SEQ00088	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	910	Nitrogen metabolism	path	clust_0272
GV02|SEQ00590	85497990	VBIGarVag242669_0590	SEQ00590	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	910	Nitrogen metabolism	path	clust_0272
GV02|SEQ00590	85497990	VBIGarVag242669_0590	SEQ00590	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	330	Arginine and proline metabolism	path	clust_0272
GV02|SEQ00590	85497990	VBIGarVag242669_0590	SEQ00590	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	630	Glyoxylate and dicarboxylate metabolism	path	clust_0272
GV02|SEQ00590	85497990	VBIGarVag242669_0590	SEQ00590	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	250	Alanine, aspartate and glutamate metabolism	path	clust_0272
GV03|SEQ00016	85499393	VBIGarVag247424_0016	SEQ00016	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	250	Alanine, aspartate and glutamate metabolism	path	clust_0272
GV03|SEQ00016	85499393	VBIGarVag247424_0016	SEQ00016	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	910	Nitrogen metabolism	path	clust_0272
