cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00376	85494891	VBIGarVag247323_0376	SEQ00376	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV02|SEQ00990	85498829	VBIGarVag242669_0990	SEQ00990	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV03|SEQ01075	85501610	VBIGarVag247424_1075	SEQ01075	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV04|SEQ00912	85481730	VBIGarVag246433_0912	SEQ00912	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV05|SEQ01188	52548224	VBIGarVag174900_1188	SEQ01188	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000033	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV06|SEQ01341	85491515	VBIGarVag244004_1341	SEQ01341	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV07|SEQ00178	85491947	VBIGarVag249177_0178	SEQ00178	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000003	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV08|SEQ00853	85476136	VBIGarVag251521_0853	SEQ00853	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV09|SEQ00769	55260739	VBIGarVag169280_0769	SEQ00769	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
GV10|SEQ00927	32147936	VBIGarVag136958_0927	SEQ00927	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	2.7.1.33	Pantothenate kinase	770	Pantothenate and CoA biosynthesis	path	clust_0226
