cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ01053	85496304	VBIGarVag247323_1053	SEQ01053	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV02|SEQ00390	85497559	VBIGarVag242669_0390	SEQ00390	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV03|SEQ01129	85501726	VBIGarVag247424_1129	SEQ01129	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV04|SEQ00716	85481328	VBIGarVag246433_0716	SEQ00716	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV05|SEQ00068	52545843	VBIGarVag174900_0068	SEQ00068	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV06|SEQ01010	85490833	VBIGarVag244004_1010	SEQ01010	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000023	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV07|SEQ00412	85492448	VBIGarVag249177_0412	SEQ00412	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV08|SEQ00819	85476067	VBIGarVag251521_0819	SEQ00819	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV09|SEQ00266	55259698	VBIGarVag169280_0266	SEQ00266	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV10|SEQ00309	32146650	VBIGarVag136958_0309	SEQ00309	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV11|SEQ00987	52550355	VBIGarVag171052_0987	SEQ00987	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000057	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV12|SEQ00851	37854417	VBIGarVag144721_0851	SEQ00851	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV13|SEQ00467	85486897	VBIGarVag244533_0467	SEQ00467	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV14|SEQ00769	85503426	VBIGarVag244375_0769	SEQ00769	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000007	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV15|SEQ00362	85484243	VBIGarVag249709_0362	SEQ00362	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV16|SEQ00491	85478126	VBIGarVag246379_0491	SEQ00491	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV17|SEQ00284	37850585	VBIGarVag146634_0284	SEQ00284	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
GV18|SEQ01263	42071367	VBIGarVag4823_1263	SEQ01263	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000145	PATRIC	CDS	NA	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	2.4.2.11	Nicotinate phosphoribosyltransferase	760	Nicotinate and nicotinamide metabolism	path	clust_0781
