cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00027	85494146	VBIGarVag247323_0027	SEQ00027	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV02|SEQ00759	85498355	VBIGarVag242669_0759	SEQ00759	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV03|SEQ00066	85499499	VBIGarVag247424_0066	SEQ00066	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV04|SEQ01331	85482609	VBIGarVag246433_1331	SEQ01331	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000016	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV05|SEQ01088	52547960	VBIGarVag174900_1088	SEQ01088	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000007	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV06|SEQ00545	85489856	VBIGarVag244004_0545	SEQ00545	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000016	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV07|SEQ00743	85493141	VBIGarVag249177_0743	SEQ00743	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000013	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV08|SEQ00176	85474732	VBIGarVag251521_0176	SEQ00176	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000002	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV09|SEQ00637	55260467	VBIGarVag169280_0637	SEQ00637	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV10|SEQ01074	32148240	VBIGarVag136958_1074	SEQ01074	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV11|SEQ01120	52550635	VBIGarVag171052_1120	SEQ01120	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000065	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV12|SEQ00485	37853653	VBIGarVag144721_0485	SEQ00485	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
GV13|SEQ00535	85487036	VBIGarVag244533_0535	SEQ00535	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000009	PATRIC	CDS	NA	Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	330	Arginine and proline metabolism	path	clust_0849
