cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV12|SEQ00076	37852802	VBIGarVag144721_0076	SEQ00076	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000002	PATRIC	CDS	NA	FIG00672535: hypothetical protein	FIG01539586	figfam	NA
GV12|SEQ00095	37852841	VBIGarVag144721_0095	SEQ00095	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	DNA polymerase III alpha subunit (EC 2.7.7.7)	FIG00041038	figfam	NA
GV12|SEQ00096	37852843	VBIGarVag144721_0096	SEQ00096	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Cardiolipin synthetase (EC 2.7.8.-)	FIG00052605	figfam	NA
GV12|SEQ00097	37852845	VBIGarVag144721_0097	SEQ00097	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV12|SEQ00204	37853069	VBIGarVag144721_0204	SEQ00204	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	ABC transporter, ATP-binding protein	FIG00744535	figfam	NA
GV12|SEQ00207	37853075	VBIGarVag144721_0207	SEQ00207	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	response regulator of two-component system	FIG01567664	figfam	NA
GV12|SEQ00210	37853083	VBIGarVag144721_0210	SEQ00210	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV12|SEQ00225	37853113	VBIGarVag144721_0225	SEQ00225	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	FIG00671990: hypothetical protein	FIG01806318	figfam	NA
GV12|SEQ00235	37853133	VBIGarVag144721_0235	SEQ00235	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Hydrolase, haloacid dehalogenase-like family	FIG01379624	figfam	NA
GV12|SEQ00236	37853135	VBIGarVag144721_0236	SEQ00236	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	FIG00001563	figfam	NA
GV12|SEQ00346	37853365	VBIGarVag144721_0346	SEQ00346	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV12|SEQ00469	37853619	VBIGarVag144721_0469	SEQ00469	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV12|SEQ00536	37853761	VBIGarVag144721_0536	SEQ00536	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV12|SEQ00537	37853763	VBIGarVag144721_0537	SEQ00537	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	DNA-binding response regulator, LuxR family	FIG01307606	figfam	NA
GV12|SEQ00539	37853767	VBIGarVag144721_0539	SEQ00539	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV12|SEQ00814	37854343	VBIGarVag144721_0814	SEQ00814	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	hypothetical protein	FIG01769839	figfam	NA
GV12|SEQ00847	37854409	VBIGarVag144721_0847	SEQ00847	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	SSU ribosomal protein S16p	FIG00000193	figfam	NA
GV12|SEQ00932	37854589	VBIGarVag144721_0932	SEQ00932	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Sortase A, LPXTG specific	FIG00007328	figfam	NA
GV12|SEQ00961	37854657	VBIGarVag144721_0961	SEQ00961	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV12|SEQ00963	37854661	VBIGarVag144721_0963	SEQ00963	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	putative NADH-dependent flavin oxidoreductase	FIG01390702	figfam	NA
GV12|SEQ00972	37854679	VBIGarVag144721_0972	SEQ00972	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV12|SEQ00974	37854683	VBIGarVag144721_0974	SEQ00974	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	FIG00630256: hypothetical protein	FIG00630252	figfam	NA
GV12|SEQ00982	37854699	VBIGarVag144721_0982	SEQ00982	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Phage-related protein	FIG01226522	figfam	NA
GV12|SEQ01049	37854835	VBIGarVag144721_1049	SEQ01049	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000007	PATRIC	CDS	NA	Adenine-specific methyltransferase (EC 2.1.1.72)	FIG00001670	figfam	NA
GV12|SEQ01052	37854841	VBIGarVag144721_1052	SEQ01052	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000007	PATRIC	CDS	NA	abortive phage resistance protein	FIG01423794	figfam	NA
GV12|SEQ01053	37854843	VBIGarVag144721_1053	SEQ01053	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000007	PATRIC	CDS	NA	FIG00472484: hypothetical protein	FIG01754950	figfam	NA
GV12|SEQ01108	37854955	VBIGarVag144721_1108	SEQ01108	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000009	PATRIC	CDS	NA	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	FIG00034170	figfam	NA
