cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
LON1|SEQ00060	21117147	VBIBifLon107831_0060	SEQ00060	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
LON1|SEQ00062	21117151	VBIBifLon107831_0062	SEQ00062	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON1|SEQ00066	21117159	VBIBifLon107831_0066	SEQ00066	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		possible TetR-type transcriptional regulator	FIG01480580	figfam	NA
LON1|SEQ00067	21117161	VBIBifLon107831_0067	SEQ00067	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON1|SEQ00087	21117201	VBIBifLon107831_0087	SEQ00087	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		site-specific recombinase	FIG01527836	figfam	NA
LON1|SEQ00301	21117639	VBIBifLon107831_0301	SEQ00301	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		FIG00672247: hypothetical protein	FIG00672245	figfam	NA
LON1|SEQ00333	21117707	VBIBifLon107831_0333	SEQ00333	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON1|SEQ00355	21117751	VBIBifLon107831_0355	SEQ00355	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		Cell wall surface anchor family protein	FIG01960451	figfam	NA
LON1|SEQ00364	21117769	VBIBifLon107831_0364	SEQ00364	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		FIG00426382: hypothetical protein	FIG01694863	figfam	NA
LON1|SEQ00368	21117779	VBIBifLon107831_0368	SEQ00368	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON1|SEQ00395	21117833	VBIBifLon107831_0395	SEQ00395	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		site-specific recombinase	FIG01527836	figfam	NA
LON1|SEQ00522	21118099	VBIBifLon107831_0523	SEQ00522	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON1|SEQ00529	21118113	VBIBifLon107831_0530	SEQ00529	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		FIG00426033: hypothetical protein	FIG01514693	figfam	NA
LON1|SEQ00536	21118127	VBIBifLon107831_0537	SEQ00536	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	FIG00000402	figfam	NA
LON1|SEQ00572	21118201	VBIBifLon107831_0573	SEQ00572	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON1|SEQ00729	21118531	VBIBifLon107831_0730	SEQ00729	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON1|SEQ00730	21118533	VBIBifLon107831_0731	SEQ00730	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
