cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV21|SEQ00235	183967118	VBIGarVag274454_0235	SEQ00235	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000011	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	FIG00001563	figfam	NA
GV21|SEQ00395	183967453	VBIGarVag274454_0396	SEQ00395	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000018	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV21|SEQ00522	183967718	VBIGarVag274454_0523	SEQ00522	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000025	PATRIC	CDS	NA	ATP-dependent DNA helicase	FIG01349536	figfam	NA
GV21|SEQ00611	183967910	VBIGarVag274454_0612	SEQ00611	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000037	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV21|SEQ00755	183968220	VBIGarVag274454_0756	SEQ00755	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000051	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV21|SEQ00889	183968529	VBIGarVag274454_0890	SEQ00889	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000066	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV21|SEQ01002	183968801	VBIGarVag274454_1003	SEQ01002	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000096	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV21|SEQ01022	183968854	VBIGarVag274454_1023	SEQ01022	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000103	PATRIC	CDS	NA	FIG00672414: hypothetical protein	FIG00672412	figfam	NA
GV21|SEQ01158	183969192	VBIGarVag274454_1159	SEQ01158	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000165	PATRIC	CDS	NA	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	FIG00059426	figfam	NA
GV21|SEQ01218	183969339	VBIGarVag274454_1219	SEQ01218	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000192	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV21|SEQ01225	183969357	VBIGarVag274454_1226	SEQ01225	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000196	PATRIC	CDS	NA	SSU ribosomal protein S16p	FIG00000193	figfam	NA
GV21|SEQ01230	183969373	VBIGarVag274454_1231	SEQ01230	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000202	PATRIC	CDS	NA	Magnesium and cobalt efflux protein CorC	FIG00042627	figfam	NA
