cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
BRE2|SEQ00045	268605979	VBIBifBre337368_0045	SEQ00045	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		major facilitator superfamily MFS_1	FIG00742481	figfam	NA
BRE2|SEQ00077	268606046	VBIBifBre337368_0077	SEQ00077	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		COG1272: Predicted membrane protein hemolysin III homolog	FIG01323667	figfam	NA
BRE2|SEQ00502	268606930	VBIBifBre337368_0502	SEQ00502	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		FIG00424334: hypothetical protein	FIG01332167	figfam	NA
BRE2|SEQ00631	268607194	VBIBifBre337368_0631	SEQ00631	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		Transcriptional regulator	FIG01312420	figfam	NA
BRE2|SEQ01097	268608167	VBIBifBre337368_1097	SEQ01097	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE2|SEQ01186	268608353	VBIBifBre337368_1186	SEQ01186	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		unknown	FIG01228517	figfam	NA
BRE2|SEQ01188	268608357	VBIBifBre337368_1188	SEQ01188	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		FIG00525509: hypothetical protein	FIG00522038	figfam	NA
BRE2|SEQ01387	268608766	VBIBifBre337368_1387	SEQ01387	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	FIG00031250	figfam	NA
BRE2|SEQ01458	268608910	VBIBifBre337368_1458	SEQ01458	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		ATP-dependent DNA helicase recG (EC 3.6.1.-)	FIG01421725	figfam	NA
BRE2|SEQ01589	268609186	VBIBifBre337368_1589	SEQ01589	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
