cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV11|SEQ00062	52548388	VBIGarVag171052_0062	SEQ00062	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000003	PATRIC	CDS	NA	FIG00672196: hypothetical protein	FIG00722989	figfam	NA
GV11|SEQ00073	52548411	VBIGarVag171052_0073	SEQ00073	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000004	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	FIG00001563	figfam	NA
GV11|SEQ00094	52548456	VBIGarVag171052_0094	SEQ00094	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000006	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV11|SEQ00135	52548541	VBIGarVag171052_0135	SEQ00135	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000007	PATRIC	CDS	NA	RecX-like protein	FIG01315583	figfam	NA
GV11|SEQ00221	52548731	VBIGarVag171052_0221	SEQ00221	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000015	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV11|SEQ00222	52548734	VBIGarVag171052_0222	SEQ00222	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000016	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV11|SEQ00260	52548814	VBIGarVag171052_0260	SEQ00260	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	NA	ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	FIG00010310	figfam	NA
GV11|SEQ00261	52548816	VBIGarVag171052_0261	SEQ00261	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	NA	FIG00669569: hypothetical protein	FIG00669568	figfam	NA
GV11|SEQ00281	52548859	VBIGarVag171052_0281	SEQ00281	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000019	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV11|SEQ00340	52548984	VBIGarVag171052_0340	SEQ00340	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000024	PATRIC	CDS	NA	FIG00672036: hypothetical protein	FIG00672035	figfam	NA
