cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV20|SEQ00004	54188778	VBIGarVag188338_0004	SEQ00004	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	DNA recombination and repair protein RecF	FIG00000412	figfam	NA
GV20|SEQ00059	54188896	VBIGarVag188338_0059	SEQ00059	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV20|SEQ00179	54189144	VBIGarVag188338_0179	SEQ00179	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV20|SEQ00337	54189483	VBIGarVag188338_0337	SEQ00337	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV20|SEQ00388	54189587	VBIGarVag188338_0388	SEQ00388	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	SSU ribosomal protein S16p	FIG00000193	figfam	NA
GV20|SEQ00512	54189838	VBIGarVag188338_0512	SEQ00512	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	ATPase	FIG01006075	figfam	NA
GV20|SEQ00556	54189926	VBIGarVag188338_0556	SEQ00556	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Histidine permease YuiF	FIG00622714	figfam	NA
GV20|SEQ00781	54190391	VBIGarVag188338_0781	SEQ00781	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	FIG00001563	figfam	NA
GV20|SEQ00788	54190405	VBIGarVag188338_0788	SEQ00788	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Helicase PriA essential for oriC/DnaA-independent DNA replication	FIG00080955	figfam	NA
GV20|SEQ00911	54190667	VBIGarVag188338_0911	SEQ00911	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	prophage ps3 protein 01, putative	FIG01620183	figfam	NA
GV20|SEQ01170	54191206	VBIGarVag188338_1170	SEQ01170	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV20|SEQ01177	54191220	VBIGarVag188338_1177	SEQ01177	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV20|SEQ01271	54191418	VBIGarVag188338_1271	SEQ01271	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
