cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
BRE5|SEQ00032	268614144	VBIBifBre336369_0032	SEQ00032	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
BRE5|SEQ00050	268614180	VBIBifBre336369_0050	SEQ00050	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		FIG00672454: hypothetical protein	FIG00672453	figfam	NA
BRE5|SEQ00100	268614288	VBIBifBre336369_0100	SEQ00100	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		Sucrose operon repressor ScrR, LacI family	FIG00003530	figfam	NA
BRE5|SEQ00202	268614499	VBIBifBre336369_0203	SEQ00202	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE5|SEQ00205	268614505	VBIBifBre336369_0206	SEQ00205	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE5|SEQ00327	268614762	VBIBifBre336369_0328	SEQ00327	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
BRE5|SEQ00339	268614788	VBIBifBre336369_0340	SEQ00339	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE5|SEQ00354	268614818	VBIBifBre336369_0355	SEQ00354	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		possible oxidoreductase of the aldo/keto reductase family	FIG00945841	figfam	NA
BRE5|SEQ00396	268614907	VBIBifBre336369_0397	SEQ00396	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		ABC-type sugar transport systems, permease components	FIG01124750	figfam	NA
BRE5|SEQ00432	268614979	VBIBifBre336369_0433	SEQ00432	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
