cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
BRE6|SEQ00065	177653227	VBIBifBre268992_0065	SEQ00065	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000007	PATRIC	CDS		TPR-repeat-containing protein	FIG01336235	figfam	NA
BRE6|SEQ00175	177653458	VBIBifBre268992_0175	SEQ00175	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000011	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ00184	177653477	VBIBifBre268992_0184	SEQ00184	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000012	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ00295	177653704	VBIBifBre268992_0295	SEQ00295	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000016	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
BRE6|SEQ00297	177653709	VBIBifBre268992_0297	SEQ00297	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000016	PATRIC	CDS		DNA invertase	FIG01567396	figfam	NA
BRE6|SEQ00494	177654122	VBIBifBre268992_0494	SEQ00494	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000025	PATRIC	CDS		PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)	FIG00016137	figfam	NA
BRE6|SEQ00510	177654157	VBIBifBre268992_0510	SEQ00510	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000027	PATRIC	CDS		Argininosuccinate lyase (EC 4.3.2.1)	FIG00000333	figfam	NA
BRE6|SEQ00594	177654336	VBIBifBre268992_0594	SEQ00594	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000032	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ00595	177654338	VBIBifBre268992_0595	SEQ00595	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000032	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ00636	177654431	VBIBifBre268992_0636	SEQ00636	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ00681	177654526	VBIBifBre268992_0681	SEQ00681	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS		putative phage integrase	FIG01116391	figfam	NA
BRE6|SEQ00682	177654528	VBIBifBre268992_0682	SEQ00682	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS		putative phage integrase	FIG01116391	figfam	NA
BRE6|SEQ00692	177654548	VBIBifBre268992_0692	SEQ00692	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000037	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
BRE6|SEQ00833	177654843	VBIBifBre268992_0833	SEQ00833	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000043	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ00915	177655018	VBIBifBre268992_0915	SEQ00915	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000049	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ01003	177655211	VBIBifBre268992_1003	SEQ01003	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000053	PATRIC	CDS		Chromosome (plasmid) partitioning protein ParB / Stage 0 sporulation protein J	FIG00021843	figfam	NA
BRE6|SEQ01011	177655227	VBIBifBre268992_1011	SEQ01011	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000053	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ01013	177655231	VBIBifBre268992_1013	SEQ01013	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000053	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ01024	177655253	VBIBifBre268992_1024	SEQ01024	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000053	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE6|SEQ01152	177655517	VBIBifBre268992_1152	SEQ01152	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000056	PATRIC	CDS		Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	NA
