cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV33|SEQ00260	184001221	VBIGarVag265557_0260	SEQ00260	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000023	PATRIC	CDS	NA	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	GO:0003723	RNA binding	go	clust_2153
GV33|SEQ00667	184002090	VBIGarVag265557_0667	SEQ00667	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000063	PATRIC	CDS	NA	Translation initiation factor 2	GO:0005525	GTP binding	go	clust_2192
GV33|SEQ00667	184002090	VBIGarVag265557_0667	SEQ00667	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000063	PATRIC	CDS	NA	Translation initiation factor 2	GO:0006413	translational initiation	go	clust_2192
GV33|SEQ00667	184002090	VBIGarVag265557_0667	SEQ00667	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000063	PATRIC	CDS	NA	Translation initiation factor 2	GO:0006412	translation	go	clust_2192
GV33|SEQ00667	184002090	VBIGarVag265557_0667	SEQ00667	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000063	PATRIC	CDS	NA	Translation initiation factor 2	GO:0003743	translation initiation factor activity	go	clust_2192
GV34|SEQ00432	184004429	VBIGarVag270440_0432	SEQ00432	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000032	PATRIC	CDS	NA	Translation initiation factor 2	GO:0006412	translation	go	clust_2192
GV34|SEQ00432	184004429	VBIGarVag270440_0432	SEQ00432	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000032	PATRIC	CDS	NA	Translation initiation factor 2	GO:0005525	GTP binding	go	clust_2192
GV34|SEQ00432	184004429	VBIGarVag270440_0432	SEQ00432	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000032	PATRIC	CDS	NA	Translation initiation factor 2	GO:0006413	translational initiation	go	clust_2192
GV34|SEQ00432	184004429	VBIGarVag270440_0432	SEQ00432	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000032	PATRIC	CDS	NA	Translation initiation factor 2	GO:0003743	translation initiation factor activity	go	clust_2192
GV34|SEQ00489	184004556	VBIGarVag270440_0489	SEQ00489	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000039	PATRIC	CDS	NA	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	GO:0003723	RNA binding	go	clust_2153
