cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00883	VBIGarVag247323_0883	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495939	104593	106041	+	1449		FIG00672316: hypothetical protein	GV01	clust_0364
GV02|SEQ01177	VBIGarVag242669_1177	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499227	155493	156938	-	1446		FIG00672316: hypothetical protein	GV02	clust_0364
GV03|SEQ00302	VBIGarVag247424_0302	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499992	258827	260119	+	1293		FIG00672316: hypothetical protein	GV03	clust_0364
GV04|SEQ01335	VBIGarVag246433_1335	Gardnerella vaginalis 0288E	ADEN01000016	PATRIC	CDS	85482619	12276	13685	+	1410		FIG00672316: hypothetical protein	GV04	clust_0364
GV05|SEQ00404	VBIGarVag174900_0404	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546537	257356	258648	+	1293		FIG00672316: hypothetical protein	GV05	clust_0364
GV06|SEQ00540	VBIGarVag244004_0540	Gardnerella vaginalis 1400E	ADER01000016	PATRIC	CDS	85489844	15522	16931	-	1410		FIG00672316: hypothetical protein	GV06	clust_0364
GV07|SEQ01136	VBIGarVag249177_1136	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	85493969	34837	36129	-	1293		FIG00672316: hypothetical protein	GV07	clust_0364
GV08|SEQ00181	VBIGarVag251521_0181	Gardnerella vaginalis 284V	ADEL01000002	PATRIC	CDS	85474744	12027	13436	+	1410		FIG00672316: hypothetical protein	GV08	clust_0364
GV09|SEQ00633	VBIGarVag169280_0633	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55260457	399602	401011	-	1410		FIG00672316: hypothetical protein	GV09	clust_0364
GV10|SEQ00186	VBIGarVag136958_0186	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146392	226360	227652	+	1293		FIG00672316: hypothetical protein	GV10	clust_0364
GV11|SEQ01114	VBIGarVag171052_1114	Gardnerella vaginalis 41V	AEJE01000065	PATRIC	CDS	52550621	60252	61643	-	1392		FIG00672316: hypothetical protein	GV11	clust_0364
GV12|SEQ00724	VBIGarVag144721_0724	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854151	262338	263630	+	1293		FIG00672316: hypothetical protein	GV12	clust_0364
GV13|SEQ00539	VBIGarVag244533_0539	Gardnerella vaginalis 55152	ADEQ01000009	PATRIC	CDS	85487046	37007	38398	+	1392		FIG00672316: hypothetical protein	GV13	clust_0364
GV14|SEQ00150	VBIGarVag244375_0150	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	85502129	144234	145526	-	1293		FIG00672316: hypothetical protein	GV14	clust_0364
GV15|SEQ00483	VBIGarVag249709_0483	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484498	225174	226466	-	1293		FIG00672316: hypothetical protein	GV15	clust_0364
GV16|SEQ01285	VBIGarVag246379_1285	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85479773	1513343	1514752	-	1410		FIG00672316: hypothetical protein	GV16	clust_0364
GV17|SEQ00406	VBIGarVag146634_0406	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850841	397553	398845	-	1293		FIG00672316: hypothetical protein	GV17	clust_0364
GV18|SEQ00797	VBIGarVag4823_0797	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000129	PATRIC	CDS	42070389	1529	2938	+	1410		FIG00672316: hypothetical protein	GV18	clust_0364
GV19|SEQ00324	VBIGarVag39333_0325	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627509	397933	399342	+	1410		FIG00672316: hypothetical protein	GV19	clust_0364
GV20|SEQ01191	VBIGarVag188338_1191	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54191250	1487060	1488469	-	1410		FIG00672316: hypothetical protein	GV20	clust_0364
GV21|SEQ00910	VBIGarVag274454_0911	Gardnerella vaginalis JCP7275	ATJS01000071	PATRIC	CDS	183968580	8803	10212	-	1410		FIG00672316: hypothetical protein	GV21	clust_0364
GV22|SEQ01025	VBIGarVag276801_1026	Gardnerella vaginalis JCP7276	ATJR01000084	PATRIC	CDS	183971581	1812	3221	+	1410		FIG00672316: hypothetical protein	GV22	clust_0364
GV23|SEQ00425	VBIGarVag276017_0425	Gardnerella vaginalis JCP7659	ATJQ01000031	PATRIC	CDS	183973187	486	1916	+	1431		FIG00672316: hypothetical protein	GV23	clust_0364
GV24|SEQ01131	VBIGarVag268944_1132	Gardnerella vaginalis JCP7672	ATJP01000124	PATRIC	CDS	183977551	3676	5085	-	1410		FIG00672316: hypothetical protein	GV24	clust_0364
GV25|SEQ00421	VBIGarVag270495_0421	Gardnerella vaginalis JCP7719	ATJO01000033	PATRIC	CDS	183978764	440	1888	+	1449		FIG00672316: hypothetical protein	GV25	clust_0364
GV26|SEQ00693	VBIGarVag272749_0693	Gardnerella vaginalis JCP8017A	ATJN01000033	PATRIC	CDS	183982190	7452	8882	-	1431		FIG00672316: hypothetical protein	GV26	clust_0364
GV27|SEQ01064	VBIGarVag276930_1064	Gardnerella vaginalis JCP8017B	ATJM01000091	PATRIC	CDS	183985984	8595	10025	-	1431		FIG00672316: hypothetical protein	GV27	clust_0364
GV28|SEQ01082	VBIGarVag271349_1082	Gardnerella vaginalis JCP8066	ATJL01000141	PATRIC	CDS	183989023	8586	10049	-	1464		FIG00672316: hypothetical protein	GV28	clust_0364
GV29|SEQ00406	VBIGarVag265473_0406	Gardnerella vaginalis JCP8070	ATJK01000019	PATRIC	CDS	183990213	7179	8642	+	1464		FIG00672316: hypothetical protein	GV29	clust_0364
GV30|SEQ00585	VBIGarVag267667_0586	Gardnerella vaginalis JCP8108	ATJJ01000033	PATRIC	CDS	183993284	8758	10167	-	1410		FIG00672316: hypothetical protein	GV30	clust_0364
GV31|SEQ01045	VBIGarVag264983_1045	Gardnerella vaginalis JCP8151A	ATJI01000093	PATRIC	CDS	183997265	8845	10308	-	1464		FIG00672316: hypothetical protein	GV31	clust_0364
GV32|SEQ00800	VBIGarVag277040_0800	Gardnerella vaginalis JCP8151B	ATJH01000055	PATRIC	CDS	183999535	8693	10156	-	1464		FIG00672316: hypothetical protein	GV32	clust_0364
GV33|SEQ00062	VBIGarVag265557_0062	Gardnerella vaginalis JCP8481A	ATJG01000006	PATRIC	CDS	184000784	437	1768	+	1332		FIG00672316: hypothetical protein	GV33	clust_0364
GV34|SEQ00283	VBIGarVag270440_0283	Gardnerella vaginalis JCP8481B	ATJF01000019	PATRIC	CDS	184004106	11632	12963	-	1332		FIG00672316: hypothetical protein	GV34	clust_0364
