cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00367	VBIGarVag247323_0367	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85494873	81778	83178	+	1401		FIG00672196: hypothetical protein	GV01	clust_0206
GV02|SEQ00688	VBIGarVag242669_0688	Gardnerella vaginalis 00703C2mash	ADEU01000012	PATRIC	CDS	85498200	2050	3450	-	1401		FIG00672196: hypothetical protein	GV02	clust_0206
GV03|SEQ01170	VBIGarVag247424_1170	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	85501808	116413	117813	+	1401		FIG00672196: hypothetical protein	GV03	clust_0206
GV04|SEQ00905	VBIGarVag246433_0905	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481716	254840	256234	+	1395		FIG00672196: hypothetical protein	GV04	clust_0206
GV05|SEQ00110	VBIGarVag174900_0110	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	52545927	136691	138091	+	1401		FIG00672196: hypothetical protein	GV05	clust_0206
GV06|SEQ01348	VBIGarVag244004_1348	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491529	234018	235412	-	1395		FIG00672196: hypothetical protein	GV06	clust_0206
GV07|SEQ01093	VBIGarVag249177_1093	Gardnerella vaginalis 1500E	ADES01000025	PATRIC	CDS	85493877	2318	3718	-	1401		FIG00672196: hypothetical protein	GV07	clust_0206
GV08|SEQ00844	VBIGarVag251521_0844	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	85476118	7391	8785	+	1395		FIG00672196: hypothetical protein	GV08	clust_0206
GV09|SEQ00761	VBIGarVag169280_0761	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260723	124199	125593	+	1395		FIG00672196: hypothetical protein	GV09	clust_0206
GV10|SEQ00934	VBIGarVag136958_0934	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147950	1221510	1222916	-	1407		FIG00672196: hypothetical protein	GV10	clust_0206
GV11|SEQ00061	VBIGarVag171052_0061	Gardnerella vaginalis 41V	AEJE01000003	PATRIC	CDS	52548386	16295	17326	-	1032		FIG00672196: hypothetical protein	GV11	clust_0206
GV12|SEQ00338	VBIGarVag144721_0338	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853349	326554	327960	-	1407		FIG00672196: hypothetical protein	GV12	clust_0206
GV13|SEQ00360	VBIGarVag244533_0360	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486671	197356	198750	-	1395		FIG00672196: hypothetical protein	GV13	clust_0206
GV14|SEQ00807	VBIGarVag244375_0807	Gardnerella vaginalis 6119V5	ADEW01000007	PATRIC	CDS	85503502	182695	184095	+	1401		FIG00672196: hypothetical protein	GV14	clust_0206
GV15|SEQ00913	VBIGarVag249709_0913	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485402	72801	74207	-	1407		FIG00672196: hypothetical protein	GV15	clust_0206
GV16|SEQ00698	VBIGarVag246379_0698	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478551	769894	771288	+	1395		FIG00672196: hypothetical protein	GV16	clust_0206
GV17|SEQ01087	VBIGarVag146634_1087	Gardnerella vaginalis AMD	NZ_ADAM01000010	PATRIC	CDS	37852269	10342	11748	-	1407		FIG00672196: hypothetical protein	GV17	clust_0206
GV18|SEQ00572	VBIGarVag4823_0572	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000111	PATRIC	CDS	42069900	2	1090	-	1089		FIG00672196: hypothetical protein	GV18	clust_0206
GV19|SEQ00919	VBIGarVag39333_0920	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628743	1138716	1140110	-	1395		FIG00672196: hypothetical protein	GV19	clust_0206
GV20|SEQ00631	VBIGarVag188338_0631	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54190083	761499	762893	+	1395		FIG00672196: hypothetical protein	GV20	clust_0206
GV21|SEQ00947	VBIGarVag274454_0948	Gardnerella vaginalis JCP7275	ATJS01000081	PATRIC	CDS	183968668	8328	9722	+	1395		FIG00672196: hypothetical protein	GV21	clust_0206
GV22|SEQ01033	VBIGarVag276801_1034	Gardnerella vaginalis JCP7276	ATJR01000086	PATRIC	CDS	183971599	705	2099	-	1395		FIG00672196: hypothetical protein	GV22	clust_0206
