cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00010	85494112	VBIGarVag247323_0010	SEQ00010	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	564	Glycerophospholipid metabolism	path	clust_0867
GV01|SEQ00010	85494112	VBIGarVag247323_0010	SEQ00010	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	561	Glycerolipid metabolism	path	clust_0867
GV01|SEQ00011	85494114	VBIGarVag247323_0011	SEQ00011	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	564	Glycerophospholipid metabolism	path	clust_0850
GV01|SEQ00014	85494120	VBIGarVag247323_0014	SEQ00014	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	260	Glycine, serine and threonine metabolism	path	clust_0750
GV01|SEQ00014	85494120	VBIGarVag247323_0014	SEQ00014	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	270	Cysteine and methionine metabolism	path	clust_0750
GV01|SEQ00014	85494120	VBIGarVag247323_0014	SEQ00014	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	300	Lysine biosynthesis	path	clust_0750
GV01|SEQ00028	85494148	VBIGarVag247323_0028	SEQ00028	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	960	Tropane, piperidine and pyridine alkaloid biosynthesis	path	clust_0906
GV01|SEQ00028	85494148	VBIGarVag247323_0028	SEQ00028	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	270	Cysteine and methionine metabolism	path	clust_0906
GV01|SEQ00028	85494148	VBIGarVag247323_0028	SEQ00028	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	350	Tyrosine metabolism	path	clust_0906
GV01|SEQ00028	85494148	VBIGarVag247323_0028	SEQ00028	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	401	Novobiocin biosynthesis	path	clust_0906
