cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00174	85494455	VBIGarVag247323_0174	SEQ00174	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV02|SEQ00447	85497683	VBIGarVag242669_0447	SEQ00447	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV03|SEQ00753	85500935	VBIGarVag247424_0753	SEQ00753	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV04|SEQ01296	85482532	VBIGarVag246433_1296	SEQ01296	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000013	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV05|SEQ00805	52547374	VBIGarVag174900_0805	SEQ00805	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV06|SEQ00861	85490527	VBIGarVag244004_0861	SEQ00861	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV07|SEQ00565	85492777	VBIGarVag249177_0565	SEQ00565	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000011	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV08|SEQ00421	85475248	VBIGarVag251521_0421	SEQ00421	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV09|SEQ00389	55259945	VBIGarVag169280_0389	SEQ00389	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV10|SEQ00551	32147158	VBIGarVag136958_0551	SEQ00551	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV11|SEQ01288	52551004	VBIGarVag171052_1288	SEQ01288	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000070	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV12|SEQ01179	37855186	VBIGarVag144721_1179	SEQ01179	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000094	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV13|SEQ00734	85487453	VBIGarVag244533_0734	SEQ00734	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV14|SEQ00268	85502376	VBIGarVag244375_0268	SEQ00268	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000003	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
GV15|SEQ00610	85484763	VBIGarVag249709_0610	SEQ00610	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	NA	Phosphate acetyltransferase (EC 2.3.1.8)	GO:0008959	phosphate acetyltransferase activity	go	clust_0653
