cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00200	85494514	VBIGarVag247323_0200	SEQ00200	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV02|SEQ00472	85497739	VBIGarVag242669_0472	SEQ00472	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV03|SEQ00559	85500527	VBIGarVag247424_0559	SEQ00559	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV04|SEQ00402	85480682	VBIGarVag246433_0402	SEQ00402	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV05|SEQ00580	52546906	VBIGarVag174900_0580	SEQ00580	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV06|SEQ00835	85490468	VBIGarVag244004_0835	SEQ00835	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV07|SEQ00824	85493317	VBIGarVag249177_0824	SEQ00824	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV08|SEQ00395	85475189	VBIGarVag251521_0395	SEQ00395	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV09|SEQ00416	55260006	VBIGarVag169280_0416	SEQ00416	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
GV10|SEQ00376	32146792	VBIGarVag136958_0376	SEQ00376	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	GO:0004725	protein tyrosine phosphatase activity	go	clust_0567
