cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00445	85495031	VBIGarVag247323_0445	SEQ00445	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV02|SEQ00921	85498689	VBIGarVag242669_0921	SEQ00921	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV03|SEQ01032	85501516	VBIGarVag247424_1032	SEQ01032	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV04|SEQ00969	85481846	VBIGarVag246433_0969	SEQ00969	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV05|SEQ01145	52548130	VBIGarVag174900_1145	SEQ01145	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000033	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV06|SEQ01283	85491397	VBIGarVag244004_1283	SEQ01283	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV07|SEQ00256	85492123	VBIGarVag249177_0256	SEQ00256	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV08|SEQ00911	85476254	VBIGarVag251521_0911	SEQ00911	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV09|SEQ00826	55260855	VBIGarVag169280_0826	SEQ00826	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV10|SEQ00883	32147844	VBIGarVag136958_0883	SEQ00883	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV11|SEQ00130	52548531	VBIGarVag171052_0130	SEQ00130	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000007	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV12|SEQ00293	37853255	VBIGarVag144721_0293	SEQ00293	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV13|SEQ00294	85486536	VBIGarVag244533_0294	SEQ00294	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
GV14|SEQ01131	85504179	VBIGarVag244375_1131	SEQ01131	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	NA	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	GO:0004515	nicotinate-nucleotide adenylyltransferase activity	go	clust_0200
